,,,,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG)
GER-Bundesliga,2122,Köln,Tomáš Ostrák,CZE,"MF,FW",21,2000,5,31,6,1.0,0.3,0,,0,5,6,14,1.6,3,2,1,2.9,2.84,0.9,0.6,0.3,0.93,0.95
GER-Bundesliga,2122,Leverkusen,Amine Adli,MAR,"FW,MF",21,2000,25,1256,50,41.0,14.0,13,75,3,12,23,0,1.76,24,23,1,0.07,-1.52,23.3,18.9,4.4,0.31,-0.4
GER-Bundesliga,2122,Leverkusen,Andrey Lunyov,RUS,GK,29,1991,1,90,90,2.9,1.0,1,90,1,0,,23,3.0,2,1,1,1.0,0.03,2.2,1.1,1.1,1.08,0.55
GER-Bundesliga,2122,Leverkusen,Charles Aránguiz,CHI,MF,32,1989,26,1578,61,51.6,17.5,16,84,10,10,23,0,2.12,46,22,24,1.37,0.82,34.2,21.6,12.6,0.72,0.36
GER-Bundesliga,2122,Leverkusen,Daley Sinkgraven,NED,DF,26,1995,12,351,29,11.5,3.9,3,76,0,9,14,18,2.17,9,2,7,1.79,0.93,8.0,4.3,3.7,0.95,0.46
GER-Bundesliga,2122,Leverkusen,Edmond Tapsoba,BFA,DF,22,1999,22,1814,82,59.3,20.2,19,90,19,3,35,1,1.73,43,26,17,0.84,-0.31,36.6,22.3,14.3,0.71,0.4
GER-Bundesliga,2122,Leverkusen,Emrehan Gedikli,GER,FW,18,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,
GER-Bundesliga,2122,Leverkusen,Exequiel Palacios,ARG,MF,22,1998,23,1097,48,35.8,12.2,12,74,3,11,19,3,1.83,25,15,10,0.82,-0.23,20.7,15.4,5.2,0.43,-0.18
GER-Bundesliga,2122,Leverkusen,Florian Wirtz,GER,"MF,FW",18,2003,24,1851,77,60.5,20.6,22,83,8,2,18,0,1.79,55,34,21,1.02,0.13,37.7,28.5,9.1,0.44,-0.27
GER-Bundesliga,2122,Leverkusen,Iker Bravo,ESP,FW,16,2005,1,12,12,0.4,0.1,0,,0,1,12,1,1.0,1,0,1,7.5,6.56,0.6,0.1,0.5,4.1,3.57
GER-Bundesliga,2122,Leverkusen,Jeremie Frimpong,NED,DF,20,2000,25,2052,82,67.1,22.8,25,82,15,0,,1,1.76,58,35,23,1.01,0.12,37.4,30.5,6.9,0.3,-0.75
GER-Bundesliga,2122,Leverkusen,Joel Pohjanpalo,FIN,FW,26,1994,2,12,6,0.4,0.1,0,,0,2,6,1,2.0,1,0,1,7.5,6.56,0.1,0.5,-0.4,-2.94,-3.51
GER-Bundesliga,2122,Leverkusen,Jonathan Tah,GER,DF,25,1996,33,2878,87,94.1,32.0,33,87,29,0,,0,1.85,76,45,31,0.97,-0.02,59.2,42.4,16.9,0.53,-0.35
GER-Bundesliga,2122,Leverkusen,Julian Baumgartlinger,AUT,"MF,FW",33,1988,6,88,15,2.9,1.0,1,59,0,5,6,5,2.67,4,0,4,4.09,3.21,2.8,0.9,1.8,1.86,1.35
GER-Bundesliga,2122,Leverkusen,Karim Bellarabi,GER,"FW,MF",31,1990,16,683,43,22.3,7.6,9,62,0,7,18,1,1.94,23,6,17,2.24,1.63,16.9,8.7,8.3,1.09,0.7
GER-Bundesliga,2122,Leverkusen,Kerem Demirbay,GER,MF,28,1993,29,2049,71,67.0,22.8,23,83,12,6,25,0,1.69,46,29,17,0.75,-0.68,39.6,30.5,9.2,0.4,-0.44
GER-Bundesliga,2122,Leverkusen,Lennart Grill,GER,GK,22,1999,1,90,90,2.9,1.0,1,90,1,0,,14,3.0,5,2,3,3.0,2.09,2.0,1.7,0.2,0.22,-0.34
GER-Bundesliga,2122,Leverkusen,Lucas Alario,ARG,FW,28,1992,27,655,24,21.4,7.3,5,79,3,22,12,2,1.74,17,9,8,1.1,0.16,16.8,8.5,8.3,1.13,0.75
GER-Bundesliga,2122,Leverkusen,Lukáš Hrádecký,FIN,GK,31,1989,32,2880,90,94.1,32.0,32,90,32,0,,1,1.81,73,44,29,0.91,-1.09,58.5,41.2,17.3,0.54,-0.11
GER-Bundesliga,2122,Leverkusen,Mitchel Bakker,NED,DF,21,2000,25,1822,73,59.5,20.2,19,86,13,6,31,1,2.0,49,29,20,0.99,0.04,37.8,29.4,8.4,0.41,-0.33
GER-Bundesliga,2122,Leverkusen,Mitchell Weiser,GER,"DF,FW",27,1994,0,,,,,0,,0,0,,2,,,,,,,,,,,
GER-Bundesliga,2122,Leverkusen,Moussa Diaby,FRA,"FW,MF",22,1999,32,2760,86,90.2,30.7,32,86,17,0,,0,2.0,77,41,36,1.17,2.07,57.0,37.2,19.8,0.65,0.98
GER-Bundesliga,2122,Leverkusen,Nadiem Amiri,GER,"MF,FW",24,1996,13,369,28,12.1,4.1,3,80,1,10,13,5,2.0,6,6,0,0.0,-1.1,7.3,6.0,1.3,0.33,-0.25
GER-Bundesliga,2122,Leverkusen,Niklas Lomb,GER,GK,28,1993,0,,,,,0,,0,0,,14,,,,,,,,,,,
GER-Bundesliga,2122,Leverkusen,Odilon Kossounou,CIV,DF,20,2001,27,1793,66,58.6,19.9,20,86,16,7,12,2,2.0,43,24,19,0.95,-0.04,33.3,27.8,5.5,0.28,-0.66
GER-Bundesliga,2122,Leverkusen,Panagiotis Retsos,GRE,"DF,FW",22,1998,4,32,8,1.0,0.4,0,,0,4,8,14,1.75,0,1,-1,-2.81,-3.82,0.8,0.4,0.4,1.09,0.55
GER-Bundesliga,2122,Leverkusen,Patrik Schick,CZE,FW,25,1996,27,2076,77,67.8,23.1,26,79,5,1,26,0,1.96,60,35,25,1.08,0.35,42.1,31.1,11.0,0.48,-0.22
GER-Bundesliga,2122,Leverkusen,Paulinho,BRA,"FW,MF",21,2000,24,1218,51,39.8,13.5,14,74,3,10,18,8,1.79,30,19,11,0.81,-0.26,24.4,17.7,6.8,0.5,-0.08
GER-Bundesliga,2122,Leverkusen,Piero Hincapié,ECU,DF,19,2002,27,1754,65,57.3,19.5,20,81,14,7,20,2,2.0,47,29,18,0.92,-0.11,38.5,24.0,14.4,0.74,0.45
GER-Bundesliga,2122,Leverkusen,Robert Andrich,GER,MF,26,1994,26,1817,70,59.4,20.2,21,81,14,5,22,1,1.92,48,31,17,0.84,-0.32,34.3,24.6,9.7,0.48,-0.17
GER-Bundesliga,2122,Leverkusen,Sadik Fofana,TOG,MF,18,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,
GER-Bundesliga,2122,Leverkusen,Sardar Azmoun,IRN,"FW,MF",26,1995,9,359,40,11.7,4.0,4,73,0,5,13,0,2.11,7,5,2,0.5,-0.53,8.7,4.7,4.0,1.01,0.52
GER-Bundesliga,2122,Leverkusen,Timothy Fosu-Mensah,NED,DF,23,1998,6,145,24,4.7,1.6,0,,0,6,24,3,2.5,3,3,0,0.0,-1.02,6.9,2.3,4.6,2.85,2.41
GER-Bundesliga,2122,Leverkusen,Wendell,BRA,"DF,MF",28,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2122,Leverkusen,Zidan Sertdemir,DEN,"MF,FW",16,2005,3,18,6,0.6,0.2,0,,0,3,6,4,1.33,1,0,1,5.0,4.05,0.7,0.0,0.7,3.25,2.72
GER-Bundesliga,2122,Mainz 05,Aarón Martín,ESP,DF,24,1997,28,2292,82,74.9,25.5,25,88,20,3,31,3,1.46,44,35,9,0.35,0.82,41.5,33.2,8.3,0.32,0.53
GER-Bundesliga,2122,Mainz 05,Alexander Hack,GER,DF,27,1993,28,2074,74,67.8,23.0,24,80,17,4,38,1,1.39,40,23,17,0.74,1.83,37.7,26.8,10.9,0.47,0.87
GER-Bundesliga,2122,Mainz 05,Anderson Lucoqui,ANG,DF,24,1997,13,743,57,24.3,8.3,9,80,6,4,6,11,1.31,5,10,-5,-0.61,-0.99,8.2,10.4,-2.2,-0.27,-0.61
GER-Bundesliga,2122,Mainz 05,Anton Stach,GER,MF,22,1998,29,1861,64,60.8,20.7,20,83,9,9,22,2,1.17,31,33,-2,-0.1,-0.62,28.5,30.7,-2.2,-0.11,-0.76
GER-Bundesliga,2122,Mainz 05,Ben Bobzien,GER,FW,18,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,
GER-Bundesliga,2122,Mainz 05,Daniel Brosinski,GER,DF,33,1988,11,390,35,12.7,4.3,4,81,2,7,9,21,0.91,6,10,-4,-0.92,-1.23,5.2,8.0,-2.7,-0.63,-0.94
GER-Bundesliga,2122,Mainz 05,David Nemeth,AUT,DF,20,2001,6,311,52,10.2,3.5,2,82,1,4,37,20,1.0,6,8,-2,-0.58,-0.81,4.8,3.8,0.9,0.27,0.09
GER-Bundesliga,2122,Mainz 05,Delano Burgzorg,SUR,MF,22,1998,3,27,9,0.9,0.3,0,,0,3,9,1,2.0,3,0,3,10.0,9.94,0.5,0.2,0.3,0.99,0.81
GER-Bundesliga,2122,Mainz 05,Dominik Kohr,GER,MF,27,1994,22,1614,73,52.7,17.9,19,79,6,3,38,0,1.5,30,21,9,0.5,0.75,30.5,20.1,10.5,0.58,0.83
GER-Bundesliga,2122,Mainz 05,Eniss Shabani,ALB,MF,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2122,Mainz 05,Finn Dahmen,GER,GK,23,1998,2,180,90,5.9,2.0,2,90,2,0,,28,2.0,4,3,1,0.5,0.38,2.0,2.8,-0.8,-0.4,-0.62
GER-Bundesliga,2122,Mainz 05,Jean-Paul Boëtius,SUR,MF,27,1994,33,1800,55,58.8,20.0,19,78,7,14,23,0,1.3,31,34,-3,-0.15,-0.72,28.1,28.6,-0.5,-0.03,-0.53
GER-Bundesliga,2122,Mainz 05,Jerry St. Juste,NED,DF,24,1996,8,604,76,19.7,6.7,7,80,6,1,45,2,1.25,7,4,3,0.45,0.37,9.4,5.8,3.6,0.53,0.42
GER-Bundesliga,2122,Mainz 05,Jonathan Burkardt,GER,"FW,MF",21,2000,34,2611,77,85.3,29.0,32,80,9,2,34,0,1.35,41,39,2,0.07,-0.53,43.9,38.6,5.3,0.18,-0.05
GER-Bundesliga,2122,Mainz 05,Kaito Mizuta,JPN,MF,21,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2122,Mainz 05,Karim Onisiwo,AUT,FW,29,1992,31,2361,76,77.2,26.2,28,82,10,3,26,0,1.35,39,35,4,0.15,0.02,41.2,33.9,7.3,0.28,0.38
GER-Bundesliga,2122,Mainz 05,Kevin Stöger,AUT,MF,27,1993,23,419,18,13.7,4.7,1,90,1,22,15,10,1.22,6,3,3,0.64,0.58,6.9,4.2,2.6,0.56,0.43
GER-Bundesliga,2122,Mainz 05,Lasse Rieß,GER,GK,20,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,
GER-Bundesliga,2122,Mainz 05,Leandro Barreiro Martins,LUX,MF,21,2000,31,1789,58,58.5,19.9,20,78,7,11,22,2,1.48,25,24,1,0.05,-0.23,28.6,24.6,4.0,0.2,0.02
GER-Bundesliga,2122,Mainz 05,Lee Jae-sung,KOR,"MF,FW",28,1992,27,1436,53,46.9,16.0,19,69,1,8,15,2,1.41,25,20,5,0.31,0.31,26.3,20.7,5.7,0.36,0.31
GER-Bundesliga,2122,Mainz 05,Luca Kilian,GER,FW,21,1999,1,1,1,0.0,0.0,0,,0,1,1,1,3.0,0,0,0,0.0,-0.15,0.0,0.1,-0.1,-4.65,-4.84
GER-Bundesliga,2122,Mainz 05,Marcus Ingvartsen,DEN,"FW,MF",25,1996,26,680,26,22.2,7.6,6,61,0,20,16,1,1.27,11,12,-1,-0.13,-0.36,9.4,11.4,-2.1,-0.27,-0.59
GER-Bundesliga,2122,Mainz 05,Merveille Papela,GER,MF,20,2001,5,83,17,2.7,0.9,0,,0,5,17,10,0.6,1,2,-1,-1.08,-1.27,0.7,1.1,-0.4,-0.46,-0.67
GER-Bundesliga,2122,Mainz 05,Moussa Niakhate,SEN,DF,25,1996,30,2567,86,83.9,28.5,29,88,28,1,15,0,1.4,45,37,8,0.28,0.83,44.4,36.6,7.8,0.27,0.51
GER-Bundesliga,2122,Mainz 05,Niklas Tauer,GER,"DF,MF",20,2001,11,487,44,15.9,5.4,6,68,2,5,16,8,0.73,3,6,-3,-0.55,-0.83,4.9,7.3,-2.4,-0.44,-0.75
GER-Bundesliga,2122,Mainz 05,Paul Nebel,GER,"MF,FW",18,2002,10,228,23,7.5,2.5,2,67,0,8,12,11,1.3,3,1,2,0.79,0.69,2.9,3.1,-0.2,-0.07,-0.28
GER-Bundesliga,2122,Mainz 05,Robin Zentner,GER,GK,26,1994,32,2880,90,94.1,32.0,32,90,32,0,,2,1.31,46,42,4,0.12,-0.38,48.4,41.1,7.3,0.23,0.62
GER-Bundesliga,2122,Mainz 05,Romario Rösch,GER,MF,22,1999,1,1,1,0.0,0.0,0,,0,1,1,1,3.0,0,0,0,0.0,-0.15,0.0,0.1,-0.1,-4.65,-4.84
GER-Bundesliga,2122,Mainz 05,Silvan Widmer,SUI,DF,28,1993,33,2920,88,95.4,32.4,33,88,28,0,,0,1.36,46,43,3,0.09,-1.19,47.3,41.8,5.5,0.17,-0.45
GER-Bundesliga,2122,Mainz 05,Stefan Bell,GER,DF,29,1991,33,2864,87,93.6,31.8,33,87,27,0,,0,1.39,46,41,5,0.16,0.16,48.0,41.5,6.4,0.2,0.18
GER-Bundesliga,2122,Mainz 05,Stephan Fürstner,GER,MF,33,1987,1,5,5,0.2,0.1,0,,0,1,5,0,3.0,0,0,0,0.0,-0.15,0.0,0.1,-0.1,-0.93,-1.12
GER-Bundesliga,2122,Mainz 05,Timothé Rupil,LUX,MF,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2122,Mainz 05,Ádám Szalai,HUN,FW,33,1987,12,260,22,8.5,2.9,2,67,0,10,13,0,1.83,4,0,4,1.38,1.35,4.1,0.9,3.2,1.1,0.99
GER-Bundesliga,2122,RB Leipzig,Amadou Haidara,MLI,MF,23,1998,20,1326,66,43.3,14.7,15,82,9,5,20,0,1.6,38,13,25,1.7,1.18,31.8,14.8,17.1,1.16,0.78
GER-Bundesliga,2122,RB Leipzig,André Silva,POR,FW,25,1995,33,2076,63,67.8,23.1,24,77,9,9,26,1,1.67,50,28,22,0.95,-0.24,41.4,29.8,11.5,0.5,-0.68
GER-Bundesliga,2122,RB Leipzig,Angeliño,ESP,DF,24,1997,29,2298,79,75.1,25.5,26,86,21,3,20,2,1.66,48,31,17,0.67,-1.46,45.5,30.8,14.6,0.57,-0.59
GER-Bundesliga,2122,RB Leipzig,Benjamin Henrichs,GER,DF,24,1997,22,1143,52,37.4,12.7,12,78,7,10,21,8,1.82,27,15,12,0.94,-0.13,23.8,15.0,8.8,0.69,-0.05
GER-Bundesliga,2122,RB Leipzig,Brian Brobbey,NED,"FW,MF",19,2002,9,131,15,4.3,1.5,1,42,0,8,11,5,0.78,4,3,1,0.69,-0.36,2.5,2.9,-0.4,-0.29,-1.06
GER-Bundesliga,2122,RB Leipzig,Christopher Nkunku,FRA,"FW,MF",23,1997,34,2723,80,89.0,30.3,31,84,18,3,41,0,1.71,65,34,31,1.02,-0.04,59.0,37.3,21.7,0.72,-0.01
GER-Bundesliga,2122,RB Leipzig,Dani Olmo,ESP,"MF,FW",23,1998,19,743,39,24.3,8.3,7,71,1,12,21,1,1.84,22,14,8,0.97,-0.08,14.0,11.0,3.0,0.36,-0.48
GER-Bundesliga,2122,RB Leipzig,Dominik Szoboszlai,HUN,"MF,FW",20,2000,31,1543,50,50.4,17.1,15,79,5,16,23,3,1.58,33,24,9,0.52,-1.02,31.6,22.8,8.8,0.51,-0.41
GER-Bundesliga,2122,RB Leipzig,Emil Forsberg,SWE,MF,29,1991,31,1706,55,55.8,19.0,20,70,5,11,27,0,1.58,33,16,17,0.9,-0.3,35.2,21.0,14.3,0.75,0.08
GER-Bundesliga,2122,RB Leipzig,Fabrice Hartmann,GER,"FW,MF",20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2122,RB Leipzig,Hugo Novoa,ESP,"MF,FW",18,2003,8,136,17,4.4,1.5,1,54,0,7,12,15,2.38,2,0,2,1.32,0.31,1.7,1.4,0.3,0.17,-0.58
GER-Bundesliga,2122,RB Leipzig,Hwang Hee-chan,KOR,FW,25,1996,2,49,25,1.6,0.5,0,,0,2,25,0,1.5,0,0,0,0.0,-1.05,1.0,0.2,0.7,1.37,0.67
GER-Bundesliga,2122,RB Leipzig,Ilaix Moriba,GUI,MF,18,2003,2,32,16,1.0,0.4,0,,0,2,16,9,1.5,0,0,0,0.0,-1.04,0.1,2.2,-2.1,-5.99,-6.79
GER-Bundesliga,2122,RB Leipzig,Joscha Wosz,GER,DF,19,2002,1,9,9,0.3,0.1,0,,0,1,9,10,3.0,0,0,0,0.0,-1.03,0.0,0.0,0.0,0.0,-0.72
GER-Bundesliga,2122,RB Leipzig,Josep Martinez,ESP,GK,23,1998,1,90,90,2.9,1.0,1,90,1,0,,33,0.0,1,3,-2,-2.0,-3.12,1.5,1.4,0.1,0.09,-0.65
GER-Bundesliga,2122,RB Leipzig,Joško Gvardiol,CRO,DF,19,2002,29,2409,83,78.7,26.8,28,85,23,1,33,3,1.76,59,28,31,1.16,0.61,52.9,30.2,22.7,0.85,0.6
GER-Bundesliga,2122,RB Leipzig,Kevin Kampl,SVN,MF,30,1990,27,1899,70,62.1,21.1,25,75,10,2,13,4,1.37,38,23,15,0.71,-0.84,40.4,24.5,15.9,0.75,0.08
GER-Bundesliga,2122,RB Leipzig,Konrad Laimer,AUT,MF,24,1997,26,1240,48,40.5,13.8,15,67,1,11,21,3,1.81,38,20,18,1.31,0.47,26.0,18.9,7.1,0.51,-0.35
GER-Bundesliga,2122,RB Leipzig,Lukas Klostermann,GER,DF,25,1996,23,1648,72,53.9,18.3,17,86,12,6,31,3,1.83,43,19,24,1.31,0.61,35.8,22.5,13.3,0.73,0.02
GER-Bundesliga,2122,RB Leipzig,Marcel Halstenberg,GER,DF,29,1991,8,507,63,16.6,5.6,5,81,3,3,34,3,2.0,13,6,7,1.24,0.26,10.0,5.2,4.8,0.86,0.16
GER-Bundesliga,2122,RB Leipzig,Marcel Sabitzer,AUT,"MF,FW",27,1994,2,49,25,1.6,0.5,0,,0,2,25,0,1.5,0,0,0,0.0,-1.05,1.0,0.2,0.7,1.37,0.67
GER-Bundesliga,2122,RB Leipzig,Mehmet Ibrahimi,GER,FW,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
GER-Bundesliga,2122,RB Leipzig,Mohamed Simakan,FRA,DF,21,2000,28,2009,72,65.7,22.3,23,81,15,5,30,2,1.82,48,20,28,1.25,0.65,45.1,22.4,22.7,1.02,0.86
GER-Bundesliga,2122,RB Leipzig,Nordi Mukiele,FRA,"DF,FW",23,1997,28,1842,66,60.2,20.5,21,81,12,7,20,4,1.64,46,26,20,0.98,-0.13,37.9,27.4,10.5,0.51,-0.52
GER-Bundesliga,2122,RB Leipzig,Philipp Tschauner,GER,GK,35,1985,1,3,3,0.1,0.0,0,,0,1,3,13,3.0,0,0,0,0.0,-1.03,0.0,0.0,0.0,0.0,-0.72
GER-Bundesliga,2122,RB Leipzig,Péter Gulácsi,HUN,GK,31,1990,33,2967,90,97.0,33.0,33,90,32,0,,0,1.76,71,34,37,1.12,3.06,63.0,38.6,24.4,0.74,0.65
GER-Bundesliga,2122,RB Leipzig,Sidney Raebiger,GER,MF,16,2005,1,4,4,0.1,0.0,0,,0,1,4,10,3.0,0,0,0,0.0,-1.03,0.0,0.0,0.0,0.0,-0.72
GER-Bundesliga,2122,RB Leipzig,Solomon Bonnah,NED,DF,17,2003,1,6,6,0.2,0.1,0,,0,1,6,6,0.0,0,0,0,0.0,-1.03,0.9,0.0,0.9,11.02,10.32
GER-Bundesliga,2122,RB Leipzig,Tyler Adams,USA,MF,22,1999,24,1351,56,44.2,15.0,12,84,8,12,29,6,1.88,27,14,13,0.87,-0.29,28.5,18.6,10.0,0.66,-0.1
GER-Bundesliga,2122,RB Leipzig,Willi Orban,HUN,DF,28,1992,30,2642,88,86.3,29.4,30,88,26,0,,0,1.73,63,29,34,1.16,0.94,53.9,31.9,22.0,0.75,0.22
GER-Bundesliga,2122,RB Leipzig,Yussuf Poulsen,DEN,"FW,MF",27,1994,25,1079,43,35.3,12.0,12,66,2,13,22,1,2.0,23,7,16,1.33,0.47,25.4,9.6,15.9,1.32,0.93
GER-Bundesliga,2122,Stuttgart,Alexis Tibidi,FRA,"MF,FW",17,2003,13,385,30,12.6,4.3,2,70,0,11,22,5,0.54,4,10,-6,-1.4,-1.0,4.9,6.5,-1.6,-0.37,-0.08
GER-Bundesliga,2122,Stuttgart,Atakan Karazor,,MF,24,1996,24,1898,79,62.0,21.1,23,82,15,1,16,4,1.29,24,35,-11,-0.52,0.02,26.3,34.0,-7.6,-0.36,-0.16
GER-Bundesliga,2122,Stuttgart,Borna Sosa,CRO,"DF,FW",23,1998,28,2498,89,81.6,27.8,28,89,26,0,,0,1.04,36,47,-11,-0.4,0.72,35.5,41.5,-6.0,-0.22,0.46
GER-Bundesliga,2122,Stuttgart,Chris Führich,GER,"FW,MF",23,1998,25,1714,69,56.0,19.0,21,76,5,4,30,0,1.0,21,27,-6,-0.32,0.49,24.3,30.2,-5.9,-0.31,-0.02
GER-Bundesliga,2122,Stuttgart,Clinton Mola,ENG,DF,20,2001,3,113,38,3.7,1.3,1,60,0,2,27,16,1.0,0,4,-4,-3.19,-2.76,1.1,2.5,-1.3,-1.06,-0.79
GER-Bundesliga,2122,Stuttgart,Daniel Didavi,GER,"MF,FW",31,1990,10,277,28,9.1,3.1,2,68,1,8,18,5,0.9,3,7,-4,-1.3,-0.85,3.8,7.9,-4.1,-1.33,-1.13
GER-Bundesliga,2122,Stuttgart,Darko Churlinov,MKD,"FW,MF",21,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2122,Stuttgart,Enzo Millot,FRA,MF,19,2002,6,53,9,1.7,0.6,0,,0,6,9,5,0.33,1,1,0,0.0,0.54,0.9,0.6,0.4,0.61,0.93
GER-Bundesliga,2122,Stuttgart,Erik Thommy,GER,"FW,MF",26,1994,11,274,25,9.0,3.0,1,56,0,10,22,9,1.0,2,6,-4,-1.31,-0.86,3.9,4.7,-0.9,-0.29,0.02
GER-Bundesliga,2122,Stuttgart,Fabian Bredlow,GER,GK,26,1995,4,360,90,11.8,4.0,4,90,4,0,,26,0.5,3,7,-4,-1.0,-0.53,2.5,7.4,-4.8,-1.2,-1.02
GER-Bundesliga,2122,Stuttgart,Florian Müller,GER,GK,23,1997,30,2700,90,88.2,30.0,30,90,30,0,,1,1.03,38,52,-14,-0.47,0.53,41.2,46.6,-5.4,-0.18,1.02
GER-Bundesliga,2122,Stuttgart,Florian Schock,GER,GK,20,2001,0,,,,,0,,0,0,,7,,,,,,,,,,,
GER-Bundesliga,2122,Stuttgart,Hamadi Al Ghaddioui,MAR,FW,30,1990,10,498,50,16.3,5.5,7,65,2,3,15,4,0.7,10,11,-1,-0.18,0.42,8.0,7.6,0.5,0.08,0.46
GER-Bundesliga,2122,Stuttgart,Hiroki Ito,JPN,DF,22,1999,29,2348,81,76.7,26.1,26,88,23,3,23,3,0.79,27,45,-18,-0.69,-0.69,33.5,42.7,-9.2,-0.35,-0.22
GER-Bundesliga,2122,Stuttgart,Konstantinos Mavropanos,GRE,DF,23,1997,31,2705,87,88.4,30.1,31,87,26,0,,0,1.03,39,54,-15,-0.5,0.26,38.6,48.4,-9.8,-0.33,-0.22
GER-Bundesliga,2122,Stuttgart,Lilian Egloff,GER,"MF,DF",18,2002,4,31,8,1.0,0.3,0,,0,4,8,1,1.0,0,0,0,0.0,0.53,0.2,0.5,-0.4,-0.99,-0.7
GER-Bundesliga,2122,Stuttgart,Luca Bazzoli,GER,MF,20,2000,0,,,,,0,,0,0,,7,,,,,,,,,,,
GER-Bundesliga,2122,Stuttgart,Marc-Oliver Kempf,GER,DF,26,1995,12,840,70,27.5,9.3,10,82,7,2,12,2,1.08,13,21,-8,-0.86,-0.45,11.9,17.2,-5.3,-0.57,-0.37
GER-Bundesliga,2122,Stuttgart,Matej Maglica,CRO,MF,22,1998,1,6,6,0.2,0.1,0,,0,1,6,0,0.0,0,0,0,0.0,0.53,0.0,0.5,-0.5,-7.11,-6.82
GER-Bundesliga,2122,Stuttgart,Mateo Klimowicz,GER,"MF,FW",21,2000,15,603,40,19.7,6.7,7,67,1,8,17,9,0.8,10,12,-2,-0.3,0.29,8.1,11.6,-3.5,-0.52,-0.27
GER-Bundesliga,2122,Stuttgart,Mohamed Sankoh,NED,FW,17,2003,1,4,4,0.1,0.0,0,,0,1,4,0,3.0,0,0,0,0.0,0.53,0.1,0.0,0.1,2.18,2.48
GER-Bundesliga,2122,Stuttgart,Naouirou Ahamada,FRA,"MF,DF",19,2002,3,61,20,2.0,0.7,0,,0,3,20,9,0.0,1,1,0,0.0,0.54,0.8,0.7,0.1,0.17,0.48
GER-Bundesliga,2122,Stuttgart,Nikolas Nartey,DEN,"MF,DF",21,2000,8,404,51,13.2,4.5,4,80,2,4,21,4,1.0,2,8,-6,-1.34,-0.93,3.1,7.8,-4.7,-1.05,-0.87
GER-Bundesliga,2122,Stuttgart,Omar Marmoush,EGY,FW,22,1999,21,1571,75,51.3,17.5,19,78,5,2,43,0,1.33,23,26,-3,-0.17,0.73,20.2,25.3,-5.1,-0.29,0.02
GER-Bundesliga,2122,Stuttgart,Orel Mangala,BEL,MF,23,1998,28,1853,66,60.6,20.6,22,76,8,6,30,2,0.89,23,31,-8,-0.39,0.36,26.4,31.3,-5.0,-0.24,0.15
GER-Bundesliga,2122,Stuttgart,Pascal Stenzel,GER,DF,25,1996,16,899,56,29.4,10.0,9,80,6,7,26,11,0.88,9,13,-4,-0.4,0.18,14.5,14.6,-0.1,-0.01,0.41
GER-Bundesliga,2122,Stuttgart,Philipp Förster,GER,"MF,FW",26,1995,20,967,48,31.6,10.7,11,71,2,9,20,6,1.1,18,22,-4,-0.37,0.23,14.8,19.3,-4.5,-0.42,-0.17
GER-Bundesliga,2122,Stuttgart,Philipp Klement,GER,MF,28,1992,6,338,56,11.0,3.8,3,72,0,3,40,3,0.67,7,8,-1,-0.27,0.3,6.2,7.2,-0.9,-0.25,0.05
GER-Bundesliga,2122,Stuttgart,Roberto Massimo,GER,"DF,FW",20,2000,19,877,46,28.7,9.7,11,70,3,8,13,3,1.05,15,18,-3,-0.31,0.31,14.1,13.2,0.9,0.09,0.55
GER-Bundesliga,2122,Stuttgart,Sasa Kalajdzic,AUT,FW,24,1997,15,1221,81,39.9,13.6,13,89,12,2,32,1,1.0,16,21,-5,-0.37,0.27,21.0,17.2,3.7,0.27,0.96
GER-Bundesliga,2122,Stuttgart,Silas Katompa,COD,"FW,MF",22,1998,9,277,31,9.1,3.1,3,53,0,6,20,0,0.89,3,11,-8,-2.6,-2.28,2.3,7.9,-5.6,-1.85,-1.7
GER-Bundesliga,2122,Stuttgart,Tanguy Coulibaly,FRA,"FW,MF",20,2001,21,1079,51,35.3,12.0,11,79,0,10,21,7,0.86,12,24,-12,-1.0,-0.73,11.6,19.3,-7.8,-0.65,-0.54
GER-Bundesliga,2122,Stuttgart,Tiago Tomás,POR,FW,19,2002,14,1075,77,35.1,11.9,13,82,6,1,10,0,1.07,15,19,-4,-0.33,0.3,19.4,18.0,1.4,0.12,0.64
