,,,,nation,pos,age,born,90s,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,Expected,Expected,KP,1/3,PPA,CrsPA,PrgP
FRA-Ligue 1,2122,Marseille,Pol Lirola,ESP,"DF,FW",23,1997,19.7,894,1112,80.4,13350,3366,494,553,89.3,285,343,83.1,58,101,57.4,2,2.8,3.7,-0.8,26,56,32,15,82
FRA-Ligue 1,2122,Marseille,Salim Ben Seghir,FRA,MF,18,2003,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2122,Marseille,Sead Kolašinac,BIH,DF,28,1993,4.9,195,251,77.7,2707,702,107,131,81.7,69,85,81.2,7,16,43.8,1,0.2,0.5,0.8,4,10,4,0,13
FRA-Ligue 1,2122,Marseille,Steve Mandanda,FRA,GK,36,1985,9.0,327,402,81.3,7761,5343,84,86,97.7,175,178,98.3,66,133,49.6,0,0.0,0.0,0.0,1,5,0,0,0
FRA-Ligue 1,2122,Marseille,Valentin Rongier,FRA,"MF,DF",26,1994,24.4,1753,1950,89.9,27552,7112,905,972,93.1,696,762,91.3,100,127,78.7,1,1.4,2.2,-0.4,17,160,22,2,195
FRA-Ligue 1,2122,Marseille,William Saliba,FRA,DF,20,2001,36.0,2853,3068,93.0,50153,15749,1134,1205,94.1,1502,1560,96.3,174,226,77.0,0,0.4,1.6,-0.4,6,201,12,2,220
FRA-Ligue 1,2122,Marseille,Álvaro González,ESP,DF,31,1990,5.0,356,373,95.4,6701,2099,140,143,97.9,178,184,96.7,38,44,86.4,0,0.0,0.0,0.0,0,8,0,0,12
FRA-Ligue 1,2122,Metz,Alexandre Oukidja,ALG,GK,33,1988,20.8,386,600,64.3,13291,10508,41,41,100.0,147,149,98.7,196,406,48.3,0,0.0,0.1,0.0,0,9,1,0,0
FRA-Ligue 1,2122,Metz,Amadou Mbengue,SEN,"DF,MF",19,2002,6.8,245,292,83.9,4644,1783,91,100,91.0,120,127,94.5,26,54,48.1,0,0.1,0.2,-0.1,2,17,1,0,18
FRA-Ligue 1,2122,Metz,Amine Bassi,FRA,"MF,FW",23,1997,2.0,85,117,72.6,1461,496,41,53,77.4,37,44,84.1,6,15,40.0,0,0.4,0.4,-0.4,7,13,0,0,13
FRA-Ligue 1,2122,Metz,Boubacar Traoré,MLI,MF,19,2001,19.2,606,733,82.7,11548,3571,232,272,85.3,280,313,89.5,78,107,72.9,1,1.4,0.9,-0.4,16,53,5,0,85
FRA-Ligue 1,2122,Metz,Boubakar Kouyaté,MLI,DF,24,1997,29.6,938,1156,81.1,19115,6700,255,314,81.2,556,628,88.5,115,176,65.3,0,0.1,0.3,-0.1,2,32,2,0,47
FRA-Ligue 1,2122,Metz,Cheikh Tidiane Sabaly,SEN,"FW,MF",22,1999,1.7,31,35,88.6,394,84,20,21,95.2,10,11,90.9,0,1,0.0,0,0.0,0.1,0.0,2,2,0,0,2
FRA-Ligue 1,2122,Metz,Didier Lamkel Zé,CMR,FW,24,1996,6.7,126,178,70.8,1538,198,80,97,82.5,29,44,65.9,4,7,57.1,0,0.3,0.8,-0.3,5,8,1,1,6
FRA-Ligue 1,2122,Metz,Dylan Bronn,TUN,DF,26,1995,28.3,955,1185,80.6,18748,7367,338,385,87.8,488,546,89.4,118,218,54.1,2,1.2,1.0,0.8,4,63,4,1,58
FRA-Ligue 1,2122,Metz,Fabien Centonze,FRA,DF,25,1996,17.6,591,769,76.9,8827,3879,350,398,87.9,198,261,75.9,29,69,42.0,1,0.5,0.5,0.5,11,41,11,5,55
FRA-Ligue 1,2122,Metz,Fali Candé,GNB,DF,23,1998,10.8,348,488,71.3,5944,2533,168,197,85.3,146,190,76.8,34,82,41.5,2,1.5,1.5,0.5,12,16,4,3,20
FRA-Ligue 1,2122,Metz,Farid Boulaya,ALG,"MF,FW",28,1993,17.0,505,760,66.4,9452,3071,223,294,75.9,162,224,72.3,93,171,54.4,2,3.5,3.6,-1.5,32,59,17,2,74
FRA-Ligue 1,2122,Metz,Georges Mikautadze,GEO,FW,20,2000,0.0,0,2,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2122,Metz,Habib Maïga,CIV,MF,25,1996,14.1,458,577,79.4,7408,2251,232,268,86.6,181,220,82.3,28,55,50.9,0,0.4,0.4,-0.4,10,47,3,1,53
FRA-Ligue 1,2122,Metz,Ibrahim Amadou,FRA,"DF,MF",28,1993,9.0,384,439,87.5,7290,2224,127,138,92.0,203,224,90.6,43,60,71.7,0,0.1,0.0,-0.1,3,10,0,0,21
FRA-Ligue 1,2122,Metz,Ibrahima Niane,SEN,FW,22,1999,17.6,301,426,70.7,4026,783,187,244,76.6,77,119,64.7,16,24,66.7,1,1.3,1.0,-0.3,11,15,4,1,20
FRA-Ligue 1,2122,Metz,Jean-Armel Kana-Biyik,CMR,DF,32,1989,7.4,275,317,86.8,5210,1899,82,91,90.1,170,183,92.9,21,38,55.3,0,0.0,0.0,0.0,0,2,0,0,10
FRA-Ligue 1,2122,Metz,Jemerson,BRA,DF,28,1992,13.4,410,485,84.5,7044,2388,191,209,91.4,180,202,89.1,25,46,54.3,0,0.5,0.1,-0.5,2,4,1,0,15
FRA-Ligue 1,2122,Metz,Kévin N'Doram,FRA,MF,25,1996,13.7,437,521,83.9,8115,2626,168,197,85.3,205,231,88.7,53,73,72.6,0,0.4,0.3,-0.4,11,52,1,0,63
FRA-Ligue 1,2122,Metz,Lamine Gueye,SEN,"FW,MF",23,1998,6.2,140,210,66.7,2040,498,82,95,86.3,36,52,69.2,13,33,39.4,3,1.2,1.0,1.8,15,6,6,6,5
FRA-Ligue 1,2122,Metz,Lenny Joseph,FRA,"FW,MF",20,2000,1.7,20,32,62.5,262,41,13,19,68.4,5,7,71.4,1,3,33.3,0,0.0,0.0,0.0,1,0,0,0,2
FRA-Ligue 1,2122,Metz,Lenny Lacroix,FRA,DF,18,2003,2.2,53,78,67.9,1062,558,18,24,75.0,26,34,76.5,8,16,50.0,1,0.4,0.0,0.6,2,4,0,0,4
FRA-Ligue 1,2122,Metz,Louis Mafouta,CTA,FW,27,1994,5.8,110,141,78.0,1273,190,69,85,81.2,25,31,80.6,2,5,40.0,0,0.2,0.4,-0.2,2,5,0,0,4
FRA-Ligue 1,2122,Metz,Mamadou Fofana,MLI,DF,23,1998,0.4,3,5,60.0,70,50,1,1,100.0,1,1,100.0,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2122,Metz,Marc-Aurèle Caillard,FRA,GK,27,1994,17.1,269,455,59.1,9691,8167,28,28,100.0,113,117,96.6,127,308,41.2,0,0.0,0.0,0.0,0,7,0,0,0
FRA-Ligue 1,2122,Metz,Matthieu Udol,FRA,DF,25,1996,11.2,387,497,77.9,6736,2666,169,188,89.9,176,206,85.4,35,76,46.1,0,0.4,0.2,-0.4,6,23,1,1,30
FRA-Ligue 1,2122,Metz,Nicolas de Préville,FRA,"FW,MF",30,1991,21.9,398,600,66.3,6606,1656,203,272,74.6,130,184,70.7,45,86,52.3,2,2.2,2.6,-0.2,27,37,11,6,47
FRA-Ligue 1,2122,Metz,Opa Nguette,SEN,"FW,MF",27,1994,11.6,184,253,72.7,2221,487,110,143,76.9,52,67,77.6,1,4,25.0,2,0.4,0.3,1.6,11,12,4,0,25
FRA-Ligue 1,2122,Metz,Papa Ndiaga Yade,MTN,"DF,FW",21,2000,7.7,226,312,72.4,4032,1142,93,115,80.9,100,129,77.5,24,48,50.0,1,0.7,0.9,0.3,6,13,6,4,12
FRA-Ligue 1,2122,Metz,Pape Matar Sarr,SEN,MF,18,2002,23.7,838,1013,82.7,14714,3826,384,451,85.1,335,372,90.1,90,137,65.7,3,1.5,1.2,1.5,20,90,10,0,115
FRA-Ligue 1,2122,Metz,Sikou Niakaté,MLI,DF,22,1999,7.3,176,226,77.9,3243,1334,67,79,84.8,89,104,85.6,15,30,50.0,0,0.0,0.0,0.0,2,4,0,0,7
FRA-Ligue 1,2122,Metz,Sofiane Alakouch,MAR,"DF,MF",23,1998,1.8,83,103,80.6,1154,309,52,56,92.9,27,33,81.8,2,5,40.0,0,0.0,0.0,0.0,1,6,0,0,5
FRA-Ligue 1,2122,Metz,Thomas Delaine,FRA,DF,29,1992,25.7,849,1156,73.4,13290,5302,457,523,87.4,325,429,75.8,54,147,36.7,2,2.1,2.3,-0.1,28,62,24,14,73
FRA-Ligue 1,2122,Metz,Vagner Gonçalves,CPV,FW,25,1996,1.0,24,41,58.5,333,117,16,18,88.9,5,10,50.0,2,7,28.6,0,0.1,0.1,-0.1,2,1,1,0,2
FRA-Ligue 1,2122,Metz,Vincent Pajot,FRA,MF,30,1990,25.7,920,1079,85.3,16557,4118,381,425,89.6,407,440,92.5,95,142,66.9,0,0.4,0.4,-0.4,15,79,4,1,96
FRA-Ligue 1,2122,Metz,Warren Tchimbembé,CGO,MF,23,1998,2.3,84,96,87.5,1415,342,39,41,95.1,30,32,93.8,12,19,63.2,0,0.2,0.1,-0.2,4,8,1,1,7
FRA-Ligue 1,2122,Metz,William Mikelbrencis,FRA,DF,17,2004,6.8,224,311,72.0,3695,1587,112,131,85.5,86,115,74.8,18,44,40.9,1,0.2,0.3,0.8,3,18,3,2,21
FRA-Ligue 1,2122,Monaco,Aleksandr Golovin,RUS,"FW,MF",25,1996,16.7,548,759,72.2,8761,2569,275,322,85.4,195,244,79.9,50,124,40.3,4,3.1,3.5,0.9,44,44,36,8,87
FRA-Ligue 1,2122,Monaco,Alexander Nübel,GER,GK,24,1996,38.0,839,1121,74.8,23494,16891,140,141,99.3,407,410,99.3,288,563,51.2,0,0.0,0.0,0.0,0,4,0,0,2
FRA-Ligue 1,2122,Monaco,Aurélien Tchouaméni,FRA,MF,21,2000,32.5,1795,2091,85.8,32270,9704,723,819,88.3,871,958,90.9,167,233,71.7,2,2.8,4.0,-0.8,21,196,34,4,250
FRA-Ligue 1,2122,Monaco,Axel Disasi,FRA,DF,23,1998,30.2,1542,1773,87.0,31409,12168,433,480,90.2,910,977,93.1,185,283,65.4,0,1.0,1.1,-1.0,7,113,5,1,120
FRA-Ligue 1,2122,Monaco,Benoît Badiashile,FRA,DF,20,2001,20.4,1212,1380,87.8,23885,8490,395,437,90.4,662,710,93.2,136,198,68.7,0,0.4,0.6,-0.4,3,81,2,0,111
FRA-Ligue 1,2122,Monaco,Caio Henrique Oliveira Silva,BRA,DF,24,1997,29.6,1405,1873,75.0,22625,7851,719,811,88.7,554,724,76.5,99,241,41.1,8,6.5,5.8,1.5,43,103,44,11,156
FRA-Ligue 1,2122,Monaco,Cesc Fàbregas,ESP,MF,34,1987,0.4,42,54,77.8,833,317,12,15,80.0,23,26,88.5,6,10,60.0,0,0.2,0.4,-0.2,2,9,3,1,12
FRA-Ligue 1,2122,Monaco,Chrislain Matsima,FRA,DF,19,2002,1.5,74,88,84.1,1347,502,25,31,80.6,42,46,91.3,5,7,71.4,0,0.0,0.0,0.0,0,3,0,0,3
FRA-Ligue 1,2122,Monaco,Djibril Sidibé,FRA,DF,29,1992,10.5,588,755,77.9,10323,3630,273,311,87.8,241,293,82.3,64,120,53.3,0,0.6,1.1,-0.6,6,65,14,7,68
FRA-Ligue 1,2122,Monaco,Eliot Matazo,BEL,MF,19,2002,8.8,341,394,86.5,5732,1294,157,173,90.8,156,170,91.8,24,36,66.7,0,0.1,0.3,-0.1,4,34,4,0,46
FRA-Ligue 1,2122,Monaco,Félix Lemaréchal,FRA,MF,17,2003,0.1,12,16,75.0,167,14,6,9,66.7,5,5,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0
FRA-Ligue 1,2122,Monaco,Gelson Martins,POR,"MF,FW",26,1995,21.2,504,664,75.9,6730,1319,322,375,85.9,140,188,74.5,15,27,55.6,3,2.5,2.9,0.5,22,24,18,2,57
FRA-Ligue 1,2122,Monaco,Guillermo Maripán,CHI,DF,27,1994,20.4,1195,1350,88.5,24172,8582,343,373,92.0,705,747,94.4,144,208,69.2,0,0.3,0.4,-0.3,2,80,2,0,80
FRA-Ligue 1,2122,Monaco,Ismail Jakobs,SEN,"DF,FW",21,1999,13.4,625,908,68.8,10006,3561,336,392,85.7,224,324,69.1,50,131,38.2,1,3.5,3.6,-2.5,17,42,25,16,70
FRA-Ligue 1,2122,Monaco,Jean Lucas,BRA,MF,23,1998,16.1,638,820,77.8,10614,2591,317,364,87.1,234,283,82.7,63,112,56.3,1,1.8,2.1,-0.8,17,74,15,5,81
FRA-Ligue 1,2122,Monaco,Kevin Volland,GER,"MF,FW",29,1992,27.1,416,629,66.1,6679,2301,208,267,77.9,140,207,67.6,43,74,58.1,9,6.9,5.2,2.1,34,57,28,6,102
FRA-Ligue 1,2122,Monaco,Krépin Diatta,SEN,"MF,DF",22,1999,3.2,79,106,74.5,1061,310,51,65,78.5,21,24,87.5,4,4,100.0,0,0.2,0.4,-0.2,3,6,4,1,14
FRA-Ligue 1,2122,Monaco,Maghnes Akliouche,FRA,"MF,FW",19,2002,0.6,20,22,90.9,254,86,15,15,100.0,4,6,66.7,1,1,100.0,0,0.0,0.1,0.0,1,3,3,0,5
FRA-Ligue 1,2122,Monaco,Myron Boadu,NED,FW,20,2001,10.7,128,167,76.6,1763,280,79,96,82.3,39,48,81.3,4,6,66.7,1,0.6,0.8,0.4,6,11,1,0,11
FRA-Ligue 1,2122,Monaco,Ruben Aguilar,FRA,DF,28,1993,23.8,1435,1728,83.0,23194,8766,745,806,92.4,559,658,85.0,93,178,52.2,2,0.9,2.9,1.1,12,124,32,5,157
FRA-Ligue 1,2122,Monaco,Sofiane Diop,FRA,"MF,FW",21,2000,21.6,708,977,72.5,11934,3228,355,452,78.5,233,294,79.3,84,151,55.6,4,3.6,3.9,0.4,38,68,37,5,130
FRA-Ligue 1,2122,Monaco,Strahinja Pavlović,SRB,DF,20,2001,5.0,330,399,82.7,6542,2314,105,116,90.5,183,202,90.6,36,67,53.7,0,0.2,0.4,-0.2,1,29,9,3,33
FRA-Ligue 1,2122,Monaco,Tiago Ribeiro,POR,FW,19,2002,0.0,2,2,100.0,29,5,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0
FRA-Ligue 1,2122,Monaco,Vanderson,BRA,"FW,DF",20,2001,12.4,423,591,71.6,7293,2470,202,256,78.9,159,209,76.1,45,77,58.4,1,1.4,2.1,-0.4,12,41,23,5,57
FRA-Ligue 1,2122,Monaco,Wilson Isidor,FRA,"FW,MF",20,2000,0.6,8,17,47.1,115,62,4,10,40.0,4,7,57.1,0,0,,0,0.1,0.0,-0.1,1,0,0,0,0
FRA-Ligue 1,2122,Monaco,Wissam Ben Yedder,FRA,FW,30,1990,28.1,496,688,72.1,6662,1285,299,370,80.8,146,216,67.6,20,32,62.5,5,5.0,5.0,0.0,32,32,31,0,73
FRA-Ligue 1,2122,Monaco,Youssouf Fofana,FRA,MF,22,1999,24.3,895,1187,75.4,15117,4697,424,517,82.0,369,439,84.1,76,162,46.9,4,2.6,2.3,1.4,20,142,23,2,146
FRA-Ligue 1,2122,Montpellier,Ambroise Oyongo,CMR,DF,30,1991,7.3,256,357,71.7,3578,1579,145,166,87.3,85,124,68.5,10,38,26.3,0,0.2,0.6,-0.2,2,13,6,2,18
FRA-Ligue 1,2122,Montpellier,Andy Delort,ALG,FW,29,1991,3.0,54,96,56.3,755,201,28,39,71.8,10,24,41.7,7,11,63.6,1,0.8,0.7,0.2,9,3,6,4,7
FRA-Ligue 1,2122,Montpellier,Arnaud Souquet,FRA,DF,29,1992,25.9,846,1190,71.1,12478,5315,489,573,85.3,286,390,73.3,40,126,31.7,3,1.4,1.0,1.6,16,58,17,6,78
FRA-Ligue 1,2122,Montpellier,Béni Makouana,CGO,"FW,MF",18,2002,3.6,54,80,67.5,665,144,35,45,77.8,12,17,70.6,1,2,50.0,0,0.5,0.6,-0.5,4,5,3,1,2
FRA-Ligue 1,2122,Montpellier,Dimitry Bertaud,COD,GK,23,1998,9.3,223,313,71.2,5837,4461,54,54,100.0,105,105,100.0,64,153,41.8,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2122,Montpellier,Elye Wahi,FRA,FW,18,2003,19.8,158,245,64.5,1915,415,96,132,72.7,36,57,63.2,4,13,30.8,1,0.9,0.6,0.1,13,9,5,1,12
FRA-Ligue 1,2122,Montpellier,Enzo Tchato,CMR,FW,18,2002,0.1,4,5,80.0,69,37,3,3,100.0,0,0,,1,2,50.0,0,0.0,0.0,0.0,0,1,1,0,1
FRA-Ligue 1,2122,Montpellier,Florent Mollet,FRA,"FW,MF",29,1991,29.2,951,1179,80.7,14429,3715,529,570,92.8,284,355,80.0,79,146,54.1,2,2.7,2.8,-0.7,32,82,24,4,114
FRA-Ligue 1,2122,Montpellier,Gaëtan Laborde,FRA,FW,27,1994,3.8,57,97,58.8,776,245,30,52,57.7,14,21,66.7,4,4,100.0,0,0.5,0.5,-0.5,4,2,2,0,7
FRA-Ligue 1,2122,Montpellier,Jonas Omlin,SUI,GK,27,1994,28.7,842,1071,78.6,21947,15321,170,174,97.7,434,439,98.9,233,448,52.0,0,0.0,0.0,0.0,0,6,0,0,0
FRA-Ligue 1,2122,Montpellier,Jordan Ferri,FRA,MF,29,1992,32.3,2136,2558,83.5,39888,14656,870,960,90.6,886,1002,88.4,305,457,66.7,2,3.4,3.0,-1.4,30,221,27,7,290
FRA-Ligue 1,2122,Montpellier,Joris Chotard,FRA,MF,19,2001,32.6,1081,1289,83.9,19018,5550,471,536,87.9,444,503,88.3,122,172,70.9,1,0.7,1.2,0.3,12,71,15,5,91
FRA-Ligue 1,2122,Montpellier,Junior Sambia,FRA,"DF,FW",24,1996,17.0,551,725,76.0,8760,3407,300,353,85.0,174,228,76.3,50,101,49.5,0,0.7,0.8,-0.7,11,46,12,6,52
FRA-Ligue 1,2122,Montpellier,Léo Leroy,FRA,MF,21,2000,7.0,256,323,79.3,4070,1219,123,146,84.2,102,116,87.9,21,30,70.0,0,0.1,0.4,-0.1,4,22,5,0,24
FRA-Ligue 1,2122,Montpellier,Mamadou Sakho,FRA,DF,31,1990,28.6,1408,1579,89.2,25000,11223,571,608,93.9,694,746,93.0,114,188,60.6,0,0.1,0.2,-0.1,4,63,2,0,84
FRA-Ligue 1,2122,Montpellier,Matheus Thuler,BRA,DF,22,1999,9.5,275,332,82.8,5021,1813,106,117,90.6,144,162,88.9,19,39,48.7,0,0.0,0.0,0.0,0,6,0,0,12
FRA-Ligue 1,2122,Montpellier,Maxime Estève,FRA,DF,19,2002,20.6,688,814,84.5,13062,3570,216,254,85.0,409,448,91.3,55,91,60.4,0,0.2,0.3,-0.2,2,26,2,0,29
FRA-Ligue 1,2122,Montpellier,Mihailo Ristić,SRB,DF,25,1995,20.0,784,1055,74.3,12630,4879,431,472,91.3,262,352,74.4,65,161,40.4,3,1.3,1.8,1.7,16,66,14,6,76
FRA-Ligue 1,2122,Montpellier,Nicholas Gioacchini,USA,"FW,MF",21,2000,5.5,93,146,63.7,1201,309,64,85,75.3,21,37,56.8,4,7,57.1,2,0.8,0.4,1.2,6,3,7,2,9
FRA-Ligue 1,2122,Montpellier,Nicolas Cozza,FRA,DF,22,1999,30.8,1115,1377,81.0,20482,7047,409,475,86.1,573,658,87.1,109,187,58.3,2,0.6,1.5,1.4,11,47,9,3,78
FRA-Ligue 1,2122,Montpellier,Pedro Mendes,POR,DF,30,1990,0.2,5,8,62.5,136,66,0,0,,4,4,100.0,1,4,25.0,0,0.1,0.0,-0.1,1,1,1,0,2
FRA-Ligue 1,2122,Montpellier,Rémy Cabella,FRA,"MF,FW",31,1990,3.5,175,211,82.9,2612,872,108,126,85.7,51,58,87.9,10,16,62.5,0,0.6,0.9,-0.6,8,24,8,0,34
FRA-Ligue 1,2122,Montpellier,Sacha Delaye,FRA,"MF,FW",19,2002,2.8,62,85,72.9,962,310,31,42,73.8,13,16,81.3,9,16,56.3,1,1.1,0.8,-0.1,3,5,4,0,8
FRA-Ligue 1,2122,Montpellier,Stephy Mavididi,ENG,"FW,MF",23,1998,25.5,434,558,77.8,5450,1102,251,301,83.4,114,143,79.7,15,25,60.0,3,3.3,2.2,-0.3,23,17,16,5,34
FRA-Ligue 1,2122,Montpellier,Téji Savanier,FRA,MF,29,1991,26.8,1070,1617,66.2,21472,7445,471,561,84.0,323,472,68.4,231,458,50.4,7,5.9,5.9,1.1,60,141,38,14,183
FRA-Ligue 1,2122,Montpellier,Valère Germain,FRA,FW,31,1990,21.9,369,490,75.3,4430,790,230,286,80.4,79,103,76.7,12,22,54.5,3,2.9,2.2,0.1,19,18,14,4,36
FRA-Ligue 1,2122,Montpellier,Yanis Guermouche,FRA,"MF,FW",20,2001,0.1,4,4,100.0,51,30,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,1,0,1
FRA-Ligue 1,2122,Nantes,Abdoulaye Sylla,GUI,DF,21,2000,1.7,54,77,70.1,1122,305,15,17,88.2,34,39,87.2,5,19,26.3,0,0.0,0.0,0.0,0,2,0,0,1
FRA-Ligue 1,2122,Nantes,Alban Lafont,CIV,GK,22,1999,38.0,684,1114,61.4,22491,18197,86,87,98.9,296,301,98.3,301,722,41.7,0,0.0,0.1,0.0,0,22,0,0,0
FRA-Ligue 1,2122,Nantes,Andrei Girotto,BRA,"DF,MF",29,1992,35.0,1356,1676,80.9,25515,8979,532,612,86.9,635,740,85.8,155,257,60.3,1,1.2,0.6,-0.2,9,94,3,1,108
FRA-Ligue 1,2122,Nantes,Charles Traore,MLI,DF,29,1992,8.0,329,421,78.1,5519,2208,154,181,85.1,137,164,83.5,30,57,52.6,0,0.0,0.1,0.0,0,23,3,0,41
FRA-Ligue 1,2122,Nantes,Dennis Appiah,FRA,DF,29,1992,23.3,756,1001,75.5,13014,5913,348,399,87.2,319,404,79.0,71,139,51.1,0,0.3,1.0,-0.3,3,43,12,7,69
FRA-Ligue 1,2122,Nantes,Fábio,BRA,DF,31,1990,18.5,618,853,72.5,10139,4205,300,364,82.4,253,337,75.1,47,107,43.9,2,1.0,0.9,1.0,10,40,10,5,64
FRA-Ligue 1,2122,Nantes,Jean-Charles Castelletto,CMR,DF,26,1995,27.9,1036,1208,85.8,19254,7350,369,417,88.5,531,579,91.7,105,167,62.9,0,0.2,0.3,-0.2,6,97,5,1,95
FRA-Ligue 1,2122,Nantes,Jean-Kévin Augustin,FRA,"FW,MF",24,1997,0.9,11,14,78.6,133,3,5,5,100.0,4,7,57.1,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2122,Nantes,Kalifa Coulibaly,MLI,FW,29,1991,9.4,111,191,58.1,1267,281,66,102,64.7,23,50,46.0,3,4,75.0,0,1.3,0.4,-1.3,9,4,5,0,13
FRA-Ligue 1,2122,Nantes,Lohann Doucet,FRA,"MF,DF",18,2002,0.1,7,10,70.0,183,39,1,3,33.3,3,4,75.0,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,2
FRA-Ligue 1,2122,Nantes,Ludovic Blas,FRA,"MF,FW",23,1997,32.9,833,1056,78.9,16142,3862,354,422,83.9,333,396,84.1,129,172,75.0,5,3.9,2.9,1.1,41,112,29,9,157
FRA-Ligue 1,2122,Nantes,Marcus Coco,FRA,"MF,FW",25,1996,10.3,224,325,68.9,3260,1250,123,154,79.9,73,111,65.8,15,33,45.5,1,1.5,0.6,-0.5,7,19,5,2,22
FRA-Ligue 1,2122,Nantes,Mohamed Achi,FRA,MF,19,2002,0.1,6,9,66.7,102,10,1,1,100.0,3,6,50.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2122,Nantes,Moses Simon,NGA,"FW,MF",26,1995,25.9,521,829,62.8,8399,2425,287,347,82.7,162,255,63.5,49,147,33.3,8,8.7,7.6,-0.7,66,21,35,17,49
FRA-Ligue 1,2122,Nantes,Nicolas Pallois,FRA,DF,33,1987,27.2,906,1139,79.5,17690,6162,284,330,86.1,510,589,86.6,100,189,52.9,0,0.1,0.3,-0.1,4,54,0,0,72
FRA-Ligue 1,2122,Nantes,Osman Bukari,GHA,"FW,MF",22,1998,11.2,220,299,73.6,2723,644,145,172,84.3,58,80,72.5,4,16,25.0,4,2.8,1.7,1.2,18,10,6,2,20
FRA-Ligue 1,2122,Nantes,Pedro Chirivella,ESP,MF,24,1997,29.3,1457,1719,84.8,27765,7406,600,651,92.2,575,630,91.3,231,351,65.8,1,1.3,1.4,-0.3,25,213,18,1,216
FRA-Ligue 1,2122,Nantes,Quentin Merlin,FRA,"DF,MF",19,2002,21.4,1027,1358,75.6,17991,7101,494,561,88.1,402,514,78.2,115,229,50.2,3,2.7,3.7,0.3,31,114,25,13,132
FRA-Ligue 1,2122,Nantes,Randal Kolo Muani,FRA,"FW,MF",22,1998,32.8,368,547,67.3,4703,778,226,287,78.7,101,154,65.6,10,21,47.6,4,4.4,3.3,-0.4,40,16,12,6,28
FRA-Ligue 1,2122,Nantes,Renaud Emond,BEL,"FW,MF",29,1991,2.1,20,32,62.5,279,76,10,15,66.7,7,12,58.3,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,1
FRA-Ligue 1,2122,Nantes,Roli Pereira de Sa,FRA,MF,24,1996,6.4,222,272,81.6,3354,774,129,150,86.0,70,81,86.4,14,19,73.7,0,0.6,0.6,-0.6,7,19,1,1,16
FRA-Ligue 1,2122,Nantes,Samuel Moutoussamy,COD,MF,24,1996,16.8,598,709,84.3,9532,2694,313,355,88.2,216,239,90.4,46,66,69.7,1,0.4,0.5,0.6,6,56,8,2,66
FRA-Ligue 1,2122,Nantes,Sébastien Corchia,FRA,DF,30,1990,14.7,367,548,67.0,6314,3079,170,199,85.4,161,230,70.0,30,79,38.0,3,0.6,1.0,2.4,11,40,10,8,57
FRA-Ligue 1,2122,Nantes,Willem Geubbels,FRA,"FW,MF",19,2001,6.0,95,137,69.3,1358,241,54,69,78.3,31,40,77.5,4,12,33.3,1,1.2,0.9,-0.2,3,3,1,0,5
FRA-Ligue 1,2122,Nantes,Wylan Cyprien,FRA,MF,26,1995,16.6,750,933,80.4,13716,4030,317,354,89.5,296,352,84.1,104,165,63.0,3,2.9,2.5,0.1,31,82,16,1,96
FRA-Ligue 1,2122,Nantes,Yannis Mbemba,GAB,"DF,FW",20,2001,0.1,4,4,100.0,51,9,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2122,Nice,Alexis Claude-Maurice,FRA,MF,23,1998,2.3,88,103,85.4,1262,269,56,63,88.9,23,26,88.5,6,7,85.7,2,1.2,0.7,0.8,8,4,3,1,7
FRA-Ligue 1,2122,Nice,Amine Gouiri,ALG,"FW,MF",21,2000,30.6,786,1044,75.3,11948,2753,449,525,85.5,232,290,80.0,69,127,54.3,9,5.9,6.1,3.1,49,56,33,8,104
FRA-Ligue 1,2122,Nice,Andy Delort,ALG,FW,29,1991,27.2,402,694,57.9,5681,1242,240,360,66.7,101,186,54.3,29,65,44.6,2,3.9,3.7,-1.9,31,33,23,9,54
FRA-Ligue 1,2122,Nice,Bilal Brahimi,ALG,MF,21,2000,4.2,126,181,69.6,2142,465,60,73,82.2,42,63,66.7,15,29,51.7,0,0.9,0.7,-0.9,10,6,8,7,9
FRA-Ligue 1,2122,Nice,Calvin Stengs,NED,MF,22,1998,11.9,295,411,71.8,4718,1665,162,197,82.2,86,124,69.4,34,58,58.6,1,2.5,2.7,-1.5,23,35,19,5,51
