league,season,game,round,week,day,date,time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,match_report,notes,game_id
GER-Bundesliga,2223,2023-02-11 Werder Bremen-Dortmund,Bundesliga,20,Sat,2023-02-11,15:30,Werder Bremen,0.6,0–2,2.5,Dortmund,42100,Wohninvest Weserstadion,Felix Brych,/en/matches/f4770889/Werder-Bremen-Dortmund-February-11-2023-Bundesliga,,f4770889
GER-Bundesliga,2223,2023-02-12 Hertha BSC-Gladbach,Bundesliga,20,Sun,2023-02-12,15:30,Hertha BSC,3.0,4–1,0.5,Gladbach,40973,Olympiastadion Berlin,Christian Dingert,/en/matches/52794a29/Hertha-BSC-Monchengladbach-February-12-2023-Bundesliga,,52794a29
GER-Bundesliga,2223,2023-02-12 Köln-Eint Frankfurt,Bundesliga,20,Sun,2023-02-12,17:30,Köln,1.2,3–0,0.3,Eint Frankfurt,50000,RheinEnergieSTADION,Daniel Siebert,/en/matches/607bccee/Koln-Eintracht-Frankfurt-February-12-2023-Bundesliga,,607bccee
GER-Bundesliga,2223,2023-02-17 Augsburg-Hoffenheim,Bundesliga,21,Fri,2023-02-17,20:30,Augsburg,1.6,1–0,0.6,Hoffenheim,25872,WWK Arena,Patrick Ittrich,/en/matches/1ad1a820/Augsburg-Hoffenheim-February-17-2023-Bundesliga,,1ad1a820
GER-Bundesliga,2223,2023-02-18 Bochum-Freiburg,Bundesliga,21,Sat,2023-02-18,15:30,Bochum,1.4,0–2,2.6,Freiburg,25100,Vonovia Ruhrstadion,Felix Zwayer,/en/matches/b7b9e3af/Bochum-Freiburg-February-18-2023-Bundesliga,,b7b9e3af
GER-Bundesliga,2223,2023-02-18 Eint Frankfurt-Werder Bremen,Bundesliga,21,Sat,2023-02-18,18:30,Eint Frankfurt,2.1,2–0,0.3,Werder Bremen,50000,Deutsche Bank Park,Bastian Dankert,/en/matches/2f761f57/Eintracht-Frankfurt-Werder-Bremen-February-18-2023-Bundesliga,,2f761f57
GER-Bundesliga,2223,2023-02-18 Gladbach-Bayern Munich,Bundesliga,21,Sat,2023-02-18,15:30,Gladbach,2.4,3–2,1.1,Bayern Munich,54042,Stadion im Borussia-Park,Tobias Welz,/en/matches/a92f59f3/Monchengladbach-Bayern-Munich-February-18-2023-Bundesliga,,a92f59f3
GER-Bundesliga,2223,2023-02-18 Stuttgart-Köln,Bundesliga,21,Sat,2023-02-18,15:30,Stuttgart,1.5,3–0,0.5,Köln,46850,Mercedes-Benz Arena,Benjamin Cortus,/en/matches/e83011a1/Stuttgart-Koln-February-18-2023-Bundesliga,,e83011a1
GER-Bundesliga,2223,2023-02-18 Wolfsburg-RB Leipzig,Bundesliga,21,Sat,2023-02-18,15:30,Wolfsburg,0.2,0–3,3.0,RB Leipzig,24831,Volkswagen Arena,Deniz Aytekin,/en/matches/2a6ca0af/Wolfsburg-RB-Leipzig-February-18-2023-Bundesliga,,2a6ca0af
GER-Bundesliga,2223,2023-02-19 Dortmund-Hertha BSC,Bundesliga,21,Sun,2023-02-19,17:30,Dortmund,2.5,4–1,1.1,Hertha BSC,81365,Signal Iduna Park,Harm Osmers,/en/matches/f19df84d/Dortmund-Hertha-BSC-February-19-2023-Bundesliga,,f19df84d
GER-Bundesliga,2223,2023-02-19 Leverkusen-Mainz 05,Bundesliga,21,Sun,2023-02-19,19:30,Leverkusen,2.2,2–3,1.6,Mainz 05,27002,BayArena,Robert Schröder,/en/matches/5c6f34d5/Bayer-Leverkusen-Mainz-05-February-19-2023-Bundesliga,,5c6f34d5
GER-Bundesliga,2223,2023-02-19 Union Berlin-Schalke 04,Bundesliga,21,Sun,2023-02-19,15:30,Union Berlin,0.9,0–0,0.4,Schalke 04,22012,Stadion An der Alten Försterei,Tobias Reichel,/en/matches/a9e38b5e/Union-Berlin-Schalke-04-February-19-2023-Bundesliga,,a9e38b5e
GER-Bundesliga,2223,2023-02-24 Mainz 05-Gladbach,Bundesliga,22,Fri,2023-02-24,20:30,Mainz 05,1.8,4–0,1.2,Gladbach,32500,Mewa Arena,Robert Hartmann,/en/matches/810ae873/Mainz-05-Monchengladbach-February-24-2023-Bundesliga,,810ae873
GER-Bundesliga,2223,2023-02-25 Hertha BSC-Augsburg,Bundesliga,22,Sat,2023-02-25,15:30,Hertha BSC,0.6,2–0,0.5,Augsburg,40522,Olympiastadion Berlin,Matthias Jöllenbeck,/en/matches/036557e3/Hertha-BSC-Augsburg-February-25-2023-Bundesliga,,036557e3
GER-Bundesliga,2223,2023-02-25 Hoffenheim-Dortmund,Bundesliga,22,Sat,2023-02-25,15:30,Hoffenheim,1.3,0–1,2.3,Dortmund,30150,PreZero Arena,Martin Petersen,/en/matches/3783fb1a/Hoffenheim-Dortmund-February-25-2023-Bundesliga,,3783fb1a
GER-Bundesliga,2223,2023-02-25 Köln-Wolfsburg,Bundesliga,22,Sat,2023-02-25,15:30,Köln,1.2,0–2,1.0,Wolfsburg,49300,RheinEnergieSTADION,Frank Willenborg,/en/matches/b67e1a2b/Koln-Wolfsburg-February-25-2023-Bundesliga,,b67e1a2b
GER-Bundesliga,2223,2023-02-25 RB Leipzig-Eint Frankfurt,Bundesliga,22,Sat,2023-02-25,15:30,RB Leipzig,1.7,2–1,0.8,Eint Frankfurt,47069,Red Bull Arena,Felix Brych,/en/matches/ba661568/RB-Leipzig-Eintracht-Frankfurt-February-25-2023-Bundesliga,,ba661568
GER-Bundesliga,2223,2023-02-25 Schalke 04-Stuttgart,Bundesliga,22,Sat,2023-02-25,18:30,Schalke 04,1.5,2–1,1.2,Stuttgart,62271,Veltins-Arena,Deniz Aytekin,/en/matches/66587081/Schalke-04-Stuttgart-February-25-2023-Bundesliga,,66587081
GER-Bundesliga,2223,2023-02-25 Werder Bremen-Bochum,Bundesliga,22,Sat,2023-02-25,15:30,Werder Bremen,1.2,3–0,0.5,Bochum,42100,Wohninvest Weserstadion,Florian Badstübner,/en/matches/81cc7bca/Werder-Bremen-Bochum-February-25-2023-Bundesliga,,81cc7bca
GER-Bundesliga,2223,2023-02-26 Bayern Munich-Union Berlin,Bundesliga,22,Sun,2023-02-26,17:30,Bayern Munich,3.6,3–0,0.4,Union Berlin,75000,Allianz Arena,Marco Fritz,/en/matches/a7295b73/Bayern-Munich-Union-Berlin-February-26-2023-Bundesliga,,a7295b73
GER-Bundesliga,2223,2023-02-26 Freiburg-Leverkusen,Bundesliga,22,Sun,2023-02-26,15:30,Freiburg,0.8,1–1,2.2,Leverkusen,34000,Europa-Park Stadion,Daniel Siebert,/en/matches/80d78571/Freiburg-Bayer-Leverkusen-February-26-2023-Bundesliga,,80d78571
GER-Bundesliga,2223,2023-03-03 Dortmund-RB Leipzig,Bundesliga,23,Fri,2023-03-03,20:30,Dortmund,1.2,2–1,2.2,RB Leipzig,81365,Signal Iduna Park,Sven Jablonski,/en/matches/ffdf70a3/Dortmund-RB-Leipzig-March-3-2023-Bundesliga,,ffdf70a3
GER-Bundesliga,2223,2023-03-04 Augsburg-Werder Bremen,Bundesliga,23,Sat,2023-03-04,15:30,Augsburg,0.6,2–1,2.3,Werder Bremen,30660,WWK Arena,Felix Zwayer,/en/matches/c1c98fdb/Augsburg-Werder-Bremen-March-4-2023-Bundesliga,,c1c98fdb
GER-Bundesliga,2223,2023-03-04 Bochum-Schalke 04,Bundesliga,23,Sat,2023-03-04,15:30,Bochum,1.3,0–2,0.6,Schalke 04,26000,Vonovia Ruhrstadion,Felix Brych,/en/matches/43262c26/Bochum-Schalke-04-March-4-2023-Bundesliga,,43262c26
GER-Bundesliga,2223,2023-03-04 Gladbach-Freiburg,Bundesliga,23,Sat,2023-03-04,15:30,Gladbach,1.5,0–0,0.3,Freiburg,52000,Stadion im Borussia-Park,Benjamin Brand,/en/matches/4f3e16bd/Monchengladbach-Freiburg-March-4-2023-Bundesliga,,4f3e16bd
GER-Bundesliga,2223,2023-03-04 Mainz 05-Hoffenheim,Bundesliga,23,Sat,2023-03-04,15:30,Mainz 05,1.1,1–0,0.8,Hoffenheim,28100,Mewa Arena,Sascha Stegemann,/en/matches/a53ea960/Mainz-05-Hoffenheim-March-4-2023-Bundesliga,,a53ea960
GER-Bundesliga,2223,2023-03-04 Stuttgart-Bayern Munich,Bundesliga,23,Sat,2023-03-04,18:30,Stuttgart,0.8,1–2,2.1,Bayern Munich,47800,Mercedes-Benz Arena,Christian Dingert,/en/matches/74b28bd6/Stuttgart-Bayern-Munich-March-4-2023-Bundesliga,,74b28bd6
GER-Bundesliga,2223,2023-03-04 Union Berlin-Köln,Bundesliga,23,Sat,2023-03-04,15:30,Union Berlin,0.5,0–0,0.9,Köln,22012,Stadion An der Alten Försterei,Tobias Stieler,/en/matches/c8f452f3/Union-Berlin-Koln-March-4-2023-Bundesliga,,c8f452f3
GER-Bundesliga,2223,2023-03-05 Leverkusen-Hertha BSC,Bundesliga,23,Sun,2023-03-05,15:30,Leverkusen,1.6,4–1,1.1,Hertha BSC,30210,BayArena,Patrick Ittrich,/en/matches/653f7b37/Bayer-Leverkusen-Hertha-BSC-March-5-2023-Bundesliga,,653f7b37
GER-Bundesliga,2223,2023-03-05 Wolfsburg-Eint Frankfurt,Bundesliga,23,Sun,2023-03-05,17:30,Wolfsburg,1.9,2–2,0.6,Eint Frankfurt,27853,Volkswagen Arena,Daniel Schlager,/en/matches/d5c104c4/Wolfsburg-Eintracht-Frankfurt-March-5-2023-Bundesliga,,d5c104c4
GER-Bundesliga,2223,2023-03-10 Köln-Bochum,Bundesliga,24,Fri,2023-03-10,20:30,Köln,0.7,0–2,1.4,Bochum,50000,RheinEnergieSTADION,Tobias Welz,/en/matches/de4b3121/Koln-Bochum-March-10-2023-Bundesliga,,de4b3121
GER-Bundesliga,2223,2023-03-11 Bayern Munich-Augsburg,Bundesliga,24,Sat,2023-03-11,15:30,Bayern Munich,2.4,5–3,2.5,Augsburg,75000,Allianz Arena,Florian Badstübner,/en/matches/944bd3c5/Bayern-Munich-Augsburg-March-11-2023-Bundesliga,,944bd3c5
GER-Bundesliga,2223,2023-03-11 Eint Frankfurt-Stuttgart,Bundesliga,24,Sat,2023-03-11,15:30,Eint Frankfurt,0.7,1–1,0.8,Stuttgart,50000,Deutsche Bank Park,Robert Hartmann,/en/matches/09b6b304/Eintracht-Frankfurt-Stuttgart-March-11-2023-Bundesliga,,09b6b304
GER-Bundesliga,2223,2023-03-11 Hertha BSC-Mainz 05,Bundesliga,24,Sat,2023-03-11,15:30,Hertha BSC,1.5,1–1,0.5,Mainz 05,41689,Olympiastadion Berlin,Benjamin Cortus,/en/matches/98d4118f/Hertha-BSC-Mainz-05-March-11-2023-Bundesliga,,98d4118f
GER-Bundesliga,2223,2023-03-11 RB Leipzig-Gladbach,Bundesliga,24,Sat,2023-03-11,15:30,RB Leipzig,2.5,3–0,1.6,Gladbach,46687,Red Bull Arena,Matthias Jöllenbeck,/en/matches/b3cf8218/RB-Leipzig-Monchengladbach-March-11-2023-Bundesliga,,b3cf8218
GER-Bundesliga,2223,2023-03-11 Schalke 04-Dortmund,Bundesliga,24,Sat,2023-03-11,18:30,Schalke 04,1.5,2–2,2.0,Dortmund,61571,Veltins-Arena,Marco Fritz,/en/matches/d5614bd8/Revierderby-Schalke-04-Dortmund-March-11-2023-Bundesliga,,d5614bd8
GER-Bundesliga,2223,2023-03-12 Freiburg-Hoffenheim,Bundesliga,24,Sun,2023-03-12,15:30,Freiburg,0.6,2–1,1.0,Hoffenheim,33500,Europa-Park Stadion,Harm Osmers,/en/matches/3b637bd1/Freiburg-Hoffenheim-March-12-2023-Bundesliga,,3b637bd1
GER-Bundesliga,2223,2023-03-12 Werder Bremen-Leverkusen,Bundesliga,24,Sun,2023-03-12,17:30,Werder Bremen,1.8,2–3,1.0,Leverkusen,41000,Wohninvest Weserstadion,Deniz Aytekin,/en/matches/b5fadc4a/Werder-Bremen-Bayer-Leverkusen-March-12-2023-Bundesliga,,b5fadc4a
GER-Bundesliga,2223,2023-03-12 Wolfsburg-Union Berlin,Bundesliga,24,Sun,2023-03-12,19:30,Wolfsburg,1.7,1–1,1.3,Union Berlin,23554,Volkswagen Arena,Robert Schröder,/en/matches/bccd23bd/Wolfsburg-Union-Berlin-March-12-2023-Bundesliga,,bccd23bd
GER-Bundesliga,2223,2023-03-17 Gladbach-Werder Bremen,Bundesliga,25,Fri,2023-03-17,20:30,Gladbach,3.4,2–2,1.3,Werder Bremen,54042,Stadion im Borussia-Park,Tobias Reichel,/en/matches/7955d3c4/Monchengladbach-Werder-Bremen-March-17-2023-Bundesliga,,7955d3c4
GER-Bundesliga,2223,2023-03-18 Augsburg-Schalke 04,Bundesliga,25,Sat,2023-03-18,15:30,Augsburg,0.3,1–1,1.8,Schalke 04,30660,WWK Arena,Daniel Schlager,/en/matches/0a29bb4d/Augsburg-Schalke-04-March-18-2023-Bundesliga,,0a29bb4d
GER-Bundesliga,2223,2023-03-18 Bochum-RB Leipzig,Bundesliga,25,Sat,2023-03-18,15:30,Bochum,1.1,1–0,1.8,RB Leipzig,24400,Vonovia Ruhrstadion,Sascha Stegemann,/en/matches/bf042f0f/Bochum-RB-Leipzig-March-18-2023-Bundesliga,,bf042f0f
GER-Bundesliga,2223,2023-03-18 Dortmund-Köln,Bundesliga,25,Sat,2023-03-18,18:30,Dortmund,3.3,6–1,1.6,Köln,81365,Signal Iduna Park,Daniel Siebert,/en/matches/573e61e6/Dortmund-Koln-March-18-2023-Bundesliga,,573e61e6
GER-Bundesliga,2223,2023-03-18 Hoffenheim-Hertha BSC,Bundesliga,25,Sat,2023-03-18,15:30,Hoffenheim,2.6,3–1,1.0,Hertha BSC,25027,PreZero Arena,Frank Willenborg,/en/matches/387232e1/Hoffenheim-Hertha-BSC-March-18-2023-Bundesliga,,387232e1
GER-Bundesliga,2223,2023-03-18 Stuttgart-Wolfsburg,Bundesliga,25,Sat,2023-03-18,15:30,Stuttgart,0.5,0–1,0.6,Wolfsburg,44900,Mercedes-Benz Arena,Felix Brych,/en/matches/25568360/Stuttgart-Wolfsburg-March-18-2023-Bundesliga,,25568360
GER-Bundesliga,2223,2023-03-19 Leverkusen-Bayern Munich,Bundesliga,25,Sun,2023-03-19,17:30,Leverkusen,2.0,2–1,1.0,Bayern Munich,30210,BayArena,Tobias Stieler,/en/matches/aec673b3/Bayer-Leverkusen-Bayern-Munich-March-19-2023-Bundesliga,,aec673b3
GER-Bundesliga,2223,2023-03-19 Mainz 05-Freiburg,Bundesliga,25,Sun,2023-03-19,19:30,Mainz 05,1.0,1–1,1.7,Freiburg,26800,Mewa Arena,Bastian Dankert,/en/matches/9e17b9e4/Mainz-05-Freiburg-March-19-2023-Bundesliga,,9e17b9e4
GER-Bundesliga,2223,2023-03-19 Union Berlin-Eint Frankfurt,Bundesliga,25,Sun,2023-03-19,15:30,Union Berlin,1.3,2–0,2.7,Eint Frankfurt,22012,Stadion An der Alten Försterei,Christian Dingert,/en/matches/25c69425/Union-Berlin-Eintracht-Frankfurt-March-19-2023-Bundesliga,,25c69425
GER-Bundesliga,2223,2023-03-31 Eint Frankfurt-Bochum,Bundesliga,26,Fri,2023-03-31,20:30,Eint Frankfurt,3.1,1–1,1.1,Bochum,51500,Deutsche Bank Park,Harm Osmers,/en/matches/abd8c355/Eintracht-Frankfurt-Bochum-March-31-2023-Bundesliga,,abd8c355
GER-Bundesliga,2223,2023-04-01 Bayern Munich-Dortmund,Bundesliga,26,Sat,2023-04-01,18:30,Bayern Munich,2.4,4–2,1.5,Dortmund,75000,Allianz Arena,Marco Fritz,/en/matches/bb6bc93e/Der-Klassiker-Bayern-Munich-Dortmund-April-1-2023-Bundesliga,,bb6bc93e
GER-Bundesliga,2223,2023-04-01 Freiburg-Hertha BSC,Bundesliga,26,Sat,2023-04-01,15:30,Freiburg,1.2,1–1,1.8,Hertha BSC,34700,Europa-Park Stadion,Sven Jablonski,/en/matches/e03fd67e/Freiburg-Hertha-BSC-April-1-2023-Bundesliga,,e03fd67e
GER-Bundesliga,2223,2023-04-01 RB Leipzig-Mainz 05,Bundesliga,26,Sat,2023-04-01,15:30,RB Leipzig,0.8,0–3,2.9,Mainz 05,45597,Red Bull Arena,Christian Dingert,/en/matches/b091d9ef/RB-Leipzig-Mainz-05-April-1-2023-Bundesliga,,b091d9ef
GER-Bundesliga,2223,2023-04-01 Schalke 04-Leverkusen,Bundesliga,26,Sat,2023-04-01,15:30,Schalke 04,1.1,0–3,2.7,Leverkusen,62271,Veltins-Arena,Deniz Aytekin,/en/matches/65762e1c/Schalke-04-Bayer-Leverkusen-April-1-2023-Bundesliga,,65762e1c
GER-Bundesliga,2223,2023-04-01 Union Berlin-Stuttgart,Bundesliga,26,Sat,2023-04-01,15:30,Union Berlin,1.9,3–0,2.2,Stuttgart,22012,Stadion An der Alten Försterei,Florian Badstübner,/en/matches/269bd326/Union-Berlin-Stuttgart-April-1-2023-Bundesliga,,269bd326
GER-Bundesliga,2223,2023-04-01 Wolfsburg-Augsburg,Bundesliga,26,Sat,2023-04-01,15:30,Wolfsburg,3.5,2–2,0.6,Augsburg,22107,Volkswagen Arena,Martin Petersen,/en/matches/2f71d15b/Wolfsburg-Augsburg-April-1-2023-Bundesliga,,2f71d15b
GER-Bundesliga,2223,2023-04-02 Köln-Gladbach,Bundesliga,26,Sun,2023-04-02,15:30,Köln,1.0,0–0,1.0,Gladbach,50000,RheinEnergieSTADION,Felix Zwayer,/en/matches/cad146d2/Koln-Monchengladbach-April-2-2023-Bundesliga,,cad146d2
GER-Bundesliga,2223,2023-04-02 Werder Bremen-Hoffenheim,Bundesliga,26,Sun,2023-04-02,17:30,Werder Bremen,0.9,1–2,1.1,Hoffenheim,42000,Wohninvest Weserstadion,Sascha Stegemann,/en/matches/0a8b5f27/Werder-Bremen-Hoffenheim-April-2-2023-Bundesliga,,0a8b5f27
GER-Bundesliga,2223,2023-04-08 Augsburg-Köln,Bundesliga,27,Sat,2023-04-08,15:30,Augsburg,0.8,1–3,1.7,Köln,30660,WWK Arena,Robert Schröder,/en/matches/e4c946bf/Augsburg-Koln-April-8-2023-Bundesliga,,e4c946bf
GER-Bundesliga,2223,2023-04-08 Dortmund-Union Berlin,Bundesliga,27,Sat,2023-04-08,15:30,Dortmund,2.6,2–1,0.5,Union Berlin,81365,Signal Iduna Park,Daniel Schlager,/en/matches/2c7da156/Dortmund-Union-Berlin-April-8-2023-Bundesliga,,2c7da156
GER-Bundesliga,2223,2023-04-08 Freiburg-Bayern Munich,Bundesliga,27,Sat,2023-04-08,15:30,Freiburg,1.0,0–1,3.5,Bayern Munich,34700,Europa-Park Stadion,Daniel Siebert,/en/matches/59b47cfa/Freiburg-Bayern-Munich-April-8-2023-Bundesliga,,59b47cfa
GER-Bundesliga,2223,2023-04-08 Hertha BSC-RB Leipzig,Bundesliga,27,Sat,2023-04-08,18:30,Hertha BSC,0.5,0–1,2.0,RB Leipzig,50679,Olympiastadion Berlin,Deniz Aytekin,/en/matches/6061bd97/Hertha-BSC-RB-Leipzig-April-8-2023-Bundesliga,,6061bd97
GER-Bundesliga,2223,2023-04-08 Leverkusen-Eint Frankfurt,Bundesliga,27,Sat,2023-04-08,15:30,Leverkusen,2.1,3–1,0.9,Eint Frankfurt,30210,BayArena,Robert Hartmann,/en/matches/81752d4e/Bayer-Leverkusen-Eintracht-Frankfurt-April-8-2023-Bundesliga,,81752d4e
GER-Bundesliga,2223,2023-04-08 Mainz 05-Werder Bremen,Bundesliga,27,Sat,2023-04-08,15:30,Mainz 05,1.9,2–2,0.9,Werder Bremen,33305,Mewa Arena,Benjamin Brand,/en/matches/66757d65/Mainz-05-Werder-Bremen-April-8-2023-Bundesliga,,66757d65
GER-Bundesliga,2223,2023-04-09 Bochum-Stuttgart,Bundesliga,27,Sun,2023-04-09,17:30,Bochum,2.4,2–3,2.2,Stuttgart,26000,Vonovia Ruhrstadion,Frank Willenborg,/en/matches/ae8b05b0/Bochum-Stuttgart-April-9-2023-Bundesliga,,ae8b05b0
GER-Bundesliga,2223,2023-04-09 Gladbach-Wolfsburg,Bundesliga,27,Sun,2023-04-09,15:30,Gladbach,1.6,2–0,1.5,Wolfsburg,51127,Stadion im Borussia-Park,Timo Gerach,/en/matches/5a8c9445/Monchengladbach-Wolfsburg-April-9-2023-Bundesliga,,5a8c9445
GER-Bundesliga,2223,2023-04-09 Hoffenheim-Schalke 04,Bundesliga,27,Sun,2023-04-09,19:30,Hoffenheim,2.2,2–0,0.7,Schalke 04,30150,PreZero Arena,Matthias Jöllenbeck,/en/matches/71c77d73/Hoffenheim-Schalke-04-April-9-2023-Bundesliga,,71c77d73
GER-Bundesliga,2223,2023-04-14 Schalke 04-Hertha BSC,Bundesliga,28,Fri,2023-04-14,20:30,Schalke 04,2.2,5–2,1.6,Hertha BSC,61981,Veltins-Arena,Felix Brych,/en/matches/d5b1699d/Schalke-04-Hertha-BSC-April-14-2023-Bundesliga,,d5b1699d
GER-Bundesliga,2223,2023-04-15 Bayern Munich-Hoffenheim,Bundesliga,28,Sat,2023-04-15,15:30,Bayern Munich,1.6,1–1,0.4,Hoffenheim,75000,Allianz Arena,Bastian Dankert,/en/matches/3bd0a0b0/Bayern-Munich-Hoffenheim-April-15-2023-Bundesliga,,3bd0a0b0
GER-Bundesliga,2223,2023-04-15 Eint Frankfurt-Gladbach,Bundesliga,28,Sat,2023-04-15,18:30,Eint Frankfurt,2.2,1–1,1.2,Gladbach,50000,Deutsche Bank Park,Sven Jablonski,/en/matches/0f0732a9/Eintracht-Frankfurt-Monchengladbach-April-15-2023-Bundesliga,,0f0732a9
GER-Bundesliga,2223,2023-04-15 Köln-Mainz 05,Bundesliga,28,Sat,2023-04-15,15:30,Köln,1.0,1–1,0.8,Mainz 05,50000,RheinEnergieSTADION,Benjamin Cortus,/en/matches/6e392bf7/Koln-Mainz-05-April-15-2023-Bundesliga,,6e392bf7
GER-Bundesliga,2223,2023-04-15 RB Leipzig-Augsburg,Bundesliga,28,Sat,2023-04-15,15:30,RB Leipzig,1.8,3–2,0.7,Augsburg,46058,Red Bull Arena,Marco Fritz,/en/matches/eebf5f63/RB-Leipzig-Augsburg-April-15-2023-Bundesliga,,eebf5f63
GER-Bundesliga,2223,2023-04-15 Stuttgart-Dortmund,Bundesliga,28,Sat,2023-04-15,15:30,Stuttgart,1.4,3–3,1.8,Dortmund,47300,Mercedes-Benz Arena,Harm Osmers,/en/matches/6edfa8da/Stuttgart-Dortmund-April-15-2023-Bundesliga,,6edfa8da
GER-Bundesliga,2223,2023-04-16 Union Berlin-Bochum,Bundesliga,28,Sun,2023-04-16,17:30,Union Berlin,1.2,1–1,1.8,Bochum,20000,Stadion An der Alten Försterei,Tobias Stieler,/en/matches/3085d44f/Union-Berlin-Bochum-April-16-2023-Bundesliga,,3085d44f
GER-Bundesliga,2223,2023-04-16 Werder Bremen-Freiburg,Bundesliga,28,Sun,2023-04-16,15:30,Werder Bremen,1.7,1–2,0.8,Freiburg,42100,Wohninvest Weserstadion,Florian Badstübner,/en/matches/0bb9084f/Werder-Bremen-Freiburg-April-16-2023-Bundesliga,,0bb9084f
GER-Bundesliga,2223,2023-04-16 Wolfsburg-Leverkusen,Bundesliga,28,Sun,2023-04-16,19:30,Wolfsburg,0.9,0–0,1.2,Leverkusen,20137,Volkswagen Arena,Sascha Stegemann,/en/matches/120d171d/Wolfsburg-Bayer-Leverkusen-April-16-2023-Bundesliga,,120d171d
GER-Bundesliga,2223,2023-04-21 Augsburg-Stuttgart,Bundesliga,29,Fri,2023-04-21,20:30,Augsburg,0.7,1–1,1.1,Stuttgart,30660,WWK Arena,Christian Dingert,/en/matches/09ca6600/Augsburg-Stuttgart-April-21-2023-Bundesliga,,09ca6600
GER-Bundesliga,2223,2023-04-22 Bochum-Wolfsburg,Bundesliga,29,Sat,2023-04-22,15:30,Bochum,2.6,1–5,3.6,Wolfsburg,24834,Vonovia Ruhrstadion,Felix Brych,/en/matches/3e28c288/Bochum-Wolfsburg-April-22-2023-Bundesliga,,3e28c288
GER-Bundesliga,2223,2023-04-22 Dortmund-Eint Frankfurt,Bundesliga,29,Sat,2023-04-22,18:30,Dortmund,1.1,4–0,0.6,Eint Frankfurt,81365,Signal Iduna Park,Deniz Aytekin,/en/matches/6711d41f/Dortmund-Eintracht-Frankfurt-April-22-2023-Bundesliga,,6711d41f
GER-Bundesliga,2223,2023-04-22 Hertha BSC-Werder Bremen,Bundesliga,29,Sat,2023-04-22,15:30,Hertha BSC,1.6,2–4,2.0,Werder Bremen,74667,Olympiastadion Berlin,Robert Schröder,/en/matches/8f26336c/Hertha-BSC-Werder-Bremen-April-22-2023-Bundesliga,,8f26336c
GER-Bundesliga,2223,2023-04-22 Hoffenheim-Köln,Bundesliga,29,Sat,2023-04-22,15:30,Hoffenheim,0.9,1–3,1.7,Köln,30150,PreZero Arena,Robin Braun,/en/matches/95d759ca/Hoffenheim-Koln-April-22-2023-Bundesliga,,95d759ca
GER-Bundesliga,2223,2023-04-22 Mainz 05-Bayern Munich,Bundesliga,29,Sat,2023-04-22,15:30,Mainz 05,1.6,3–1,1.9,Bayern Munich,33305,Mewa Arena,Felix Zwayer,/en/matches/3410db21/Mainz-05-Bayern-Munich-April-22-2023-Bundesliga,,3410db21
GER-Bundesliga,2223,2023-04-23 Freiburg-Schalke 04,Bundesliga,29,Sun,2023-04-23,15:30,Freiburg,2.1,4–0,0.3,Schalke 04,34700,Europa-Park Stadion,Robert Hartmann,/en/matches/f0286cc7/Freiburg-Schalke-04-April-23-2023-Bundesliga,,f0286cc7
GER-Bundesliga,2223,2023-04-23 Gladbach-Union Berlin,Bundesliga,29,Sun,2023-04-23,19:30,Gladbach,0.7,0–1,1.3,Union Berlin,52107,Stadion im Borussia-Park,Martin Petersen,/en/matches/e12d79d5/Monchengladbach-Union-Berlin-April-23-2023-Bundesliga,,e12d79d5
GER-Bundesliga,2223,2023-04-23 Leverkusen-RB Leipzig,Bundesliga,29,Sun,2023-04-23,17:30,Leverkusen,1.1,2–0,1.9,RB Leipzig,29085,BayArena,Daniel Schlager,/en/matches/26543a5e/Bayer-Leverkusen-RB-Leipzig-April-23-2023-Bundesliga,,26543a5e
GER-Bundesliga,2223,2023-04-28 Bochum-Dortmund,Bundesliga,30,Fri,2023-04-28,20:30,Bochum,0.9,1–1,2.7,Dortmund,26000,Vonovia Ruhrstadion,Sascha Stegemann,/en/matches/118ea8ca/Bochum-Dortmund-April-28-2023-Bundesliga,,118ea8ca
GER-Bundesliga,2223,2023-04-29 Eint Frankfurt-Augsburg,Bundesliga,30,Sat,2023-04-29,15:30,Eint Frankfurt,0.6,1–1,0.7,Augsburg,50000,Deutsche Bank Park,Frank Willenborg,/en/matches/e050564f/Eintracht-Frankfurt-Augsburg-April-29-2023-Bundesliga,,e050564f
GER-Bundesliga,2223,2023-04-29 Köln-Freiburg,Bundesliga,30,Sat,2023-04-29,15:30,Köln,1.6,0–1,1.6,Freiburg,50000,RheinEnergieSTADION,Tobias Reichel,/en/matches/05947df3/Koln-Freiburg-April-29-2023-Bundesliga,,05947df3
GER-Bundesliga,2223,2023-04-29 RB Leipzig-Hoffenheim,Bundesliga,30,Sat,2023-04-29,15:30,RB Leipzig,1.4,1–0,0.3,Hoffenheim,45294,Red Bull Arena,Tobias Stieler,/en/matches/2cc7718d/RB-Leipzig-Hoffenheim-April-29-2023-Bundesliga,,2cc7718d
GER-Bundesliga,2223,2023-04-29 Schalke 04-Werder Bremen,Bundesliga,30,Sat,2023-04-29,18:30,Schalke 04,1.6,2–1,1.2,Werder Bremen,61981,Veltins-Arena,Bastian Dankert,/en/matches/d5da6439/Schalke-04-Werder-Bremen-April-29-2023-Bundesliga,,d5da6439
