,,,,nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected
ITA-Serie A,2223,Salernitana,Guillermo Ochoa,MEX,GK,37,1985,20.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Salernitana,Hans Nicolussi Caviglia,ITA,MF,22,2000,6.5,1,5,1,20.0,0.77,0.15,0.2,1.0,23.4,0,0,0,0.4,0.4,0.09,0.6,0.6
ITA-Serie A,2223,Salernitana,Ivan Radovanović,SRB,"MF,DF",33,1988,7.5,0,7,0,0.0,0.94,0.0,0.0,,33.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
ITA-Serie A,2223,Salernitana,Julian Kristoffersen,NOR,FW,25,1997,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Salernitana,Junior Sambia,FRA,DF,25,1996,7.7,0,13,5,38.5,1.68,0.65,0.0,0.0,24.1,5,0,0,0.6,0.6,0.05,-0.6,-0.6
ITA-Serie A,2223,Salernitana,Krzysztof Piątek,POL,FW,27,1995,23.8,4,57,19,33.3,2.4,0.8,0.05,0.16,15.5,1,1,1,8.3,7.6,0.13,-4.3,-4.6
ITA-Serie A,2223,Salernitana,Lassana Coulibaly,MLI,MF,26,1996,32.1,3,16,6,37.5,0.5,0.19,0.19,0.5,20.8,0,0,0,0.8,0.8,0.05,2.2,2.2
ITA-Serie A,2223,Salernitana,Lorenzo Pirola,ITA,DF,20,2002,21.6,2,13,2,15.4,0.6,0.09,0.15,1.0,11.5,0,0,0,1.5,1.5,0.11,0.5,0.5
ITA-Serie A,2223,Salernitana,Luigi Sepe,ITA,GK,31,1991,17.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Salernitana,Matteo Lovato,ITA,DF,22,2000,9.0,0,1,0,0.0,0.11,0.0,0.0,,22.0,0,0,0,0.0,0.0,0.02,0.0,0.0
ITA-Serie A,2223,Salernitana,Norbert Gyömbér,SVK,DF,30,1992,19.3,0,8,0,0.0,0.41,0.0,0.0,,12.9,0,0,0,0.7,0.7,0.09,-0.7,-0.7
ITA-Serie A,2223,Salernitana,Pasquale Mazzocchi,ITA,DF,27,1995,21.8,2,18,6,33.3,0.83,0.28,0.11,0.33,21.0,1,0,0,1.3,1.3,0.07,0.7,0.7
ITA-Serie A,2223,Salernitana,Tonny Vilhena,NED,MF,27,1995,25.2,4,31,9,29.0,1.23,0.36,0.13,0.44,26.0,1,0,0,2.4,2.4,0.08,1.6,1.6
ITA-Serie A,2223,Salernitana,Vincenzo Fiorillo,ITA,GK,32,1990,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Salernitana,William Troost-Ekong,NGA,DF,28,1993,4.9,1,2,1,50.0,0.41,0.2,0.5,1.0,9.0,0,0,0,0.7,0.7,0.35,0.3,0.3
ITA-Serie A,2223,Sampdoria,Abdelhamid Sabiri,MAR,"MF,FW",25,1996,11.9,2,31,9,29.0,2.61,0.76,0.03,0.11,25.5,8,1,2,3.0,1.4,0.04,-1.0,-0.4
ITA-Serie A,2223,Sampdoria,Alessandro Zanoli,ITA,DF,21,2000,17.1,2,15,7,46.7,0.88,0.41,0.13,0.29,13.8,0,0,0,2.6,2.6,0.17,-0.6,-0.6
ITA-Serie A,2223,Sampdoria,Alex Ferrari,ITA,DF,28,1994,9.6,0,5,0,0.0,0.52,0.0,0.0,,20.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2
ITA-Serie A,2223,Sampdoria,Andrea Conti,ITA,DF,28,1994,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Sampdoria,Bartosz Bereszyński,POL,DF,30,1992,13.3,0,3,0,0.0,0.23,0.0,0.0,,21.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
ITA-Serie A,2223,Sampdoria,Bram Nuytinck,NED,DF,32,1990,16.6,0,4,0,0.0,0.24,0.0,0.0,,10.7,0,0,0,0.3,0.3,0.06,-0.3,-0.3
ITA-Serie A,2223,Sampdoria,Bruno Amione,ARG,DF,20,2002,23.2,1,12,2,16.7,0.52,0.09,0.08,0.5,11.5,0,0,0,0.9,0.9,0.07,0.1,0.1
ITA-Serie A,2223,Sampdoria,Daniele Montevago,ITA,FW,19,2003,2.6,0,7,1,14.3,2.73,0.39,0.0,0.0,13.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5
ITA-Serie A,2223,Sampdoria,Emil Audero,IDN,GK,25,1997,25.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Sampdoria,Emirhan İlkhan,TUR,MF,18,2004,1.3,0,1,0,0.0,0.8,0.0,0.0,,27.3,0,0,0,0.0,0.0,0.03,0.0,0.0
ITA-Serie A,2223,Sampdoria,Fabio Depaoli,ITA,"DF,MF",25,1997,1.5,0,2,0,0.0,1.32,0.0,0.0,,13.6,0,0,0,0.2,0.2,0.09,-0.2,-0.2
ITA-Serie A,2223,Sampdoria,Fabio Quagliarella,ITA,FW,39,1983,8.9,1,36,6,16.7,4.05,0.68,0.03,0.17,16.5,0,0,0,2.8,2.8,0.08,-1.8,-1.8
ITA-Serie A,2223,Sampdoria,Filip Đuričić,SRB,"MF,FW",30,1992,24.1,3,26,12,46.2,1.08,0.5,0.12,0.25,18.3,1,0,0,2.7,2.7,0.1,0.3,0.3
ITA-Serie A,2223,Sampdoria,Flavio Paoletti,ITA,MF,19,2003,3.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Sampdoria,Francesco Caputo,ITA,FW,34,1987,12.2,1,19,5,26.3,1.56,0.41,0.05,0.2,14.8,0,0,0,1.9,1.9,0.1,-0.9,-0.9
ITA-Serie A,2223,Sampdoria,Gerard Yepes,ESP,MF,19,2002,2.2,0,1,0,0.0,0.45,0.0,0.0,,18.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1
ITA-Serie A,2223,Sampdoria,Gonzalo Villar,ESP,MF,24,1998,7.7,0,1,0,0.0,0.13,0.0,0.0,,26.1,0,0,0,0.0,0.0,0.03,0.0,0.0
ITA-Serie A,2223,Sampdoria,Harry Winks,ENG,MF,26,1996,19.1,0,14,0,0.0,0.73,0.0,0.0,,24.7,0,0,0,0.6,0.6,0.04,-0.6,-0.6
ITA-Serie A,2223,Sampdoria,Ignacio Pussetto,ARG,"MF,DF",26,1995,1.7,0,2,2,100.0,1.18,1.18,0.0,0.0,14.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2
ITA-Serie A,2223,Sampdoria,Jeison Murillo,COL,DF,30,1992,11.7,0,3,0,0.0,0.26,0.0,0.0,,14.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2
ITA-Serie A,2223,Sampdoria,Jesé,ESP,FW,29,1993,2.3,1,3,2,66.7,1.29,0.86,0.33,0.5,20.4,0,0,0,0.3,0.3,0.1,0.7,0.7
ITA-Serie A,2223,Sampdoria,Koray Günter,GER,DF,27,1994,8.6,0,1,0,0.0,0.12,0.0,0.0,,9.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1
ITA-Serie A,2223,Sampdoria,Lorenzo Malagrida,ITA,"MF,DF",18,2003,1.2,0,2,2,100.0,1.65,1.65,0.0,0.0,13.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2
ITA-Serie A,2223,Sampdoria,Manolo Gabbiadini,ITA,"FW,MF",30,1991,26.2,7,72,28,38.9,2.75,1.07,0.1,0.25,19.3,6,0,0,7.4,7.4,0.1,-0.4,-0.4
ITA-Serie A,2223,Sampdoria,Manuel De Luca,ITA,"FW,MF",24,1998,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Sampdoria,Marios Oikonomou,GRE,DF,29,1992,2.4,0,3,0,0.0,1.23,0.0,0.0,,13.9,0,0,0,0.3,0.3,0.11,-0.3,-0.3
ITA-Serie A,2223,Sampdoria,Martin Turk,SVN,GK,18,2003,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Sampdoria,Mehdi Léris,ALG,"MF,DF",24,1998,27.3,1,30,12,40.0,1.1,0.44,0.03,0.08,12.8,0,0,0,3.4,3.4,0.11,-2.4,-2.4
ITA-Serie A,2223,Sampdoria,Mickaël Cuisance,FRA,MF,22,1999,6.9,0,10,2,20.0,1.46,0.29,0.0,0.0,21.5,1,0,0,0.5,0.5,0.05,-0.5,-0.5
ITA-Serie A,2223,Sampdoria,Mihailo Ivanović,SRB,FW,17,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Sampdoria,Nicola Murru,ITA,DF,27,1994,8.7,0,2,0,0.0,0.23,0.0,0.0,,26.0,0,0,0,0.0,0.0,0.02,0.0,0.0
ITA-Serie A,2223,Sampdoria,Nicola Ravaglia,ITA,GK,33,1988,9.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Sampdoria,Omar Colley,GAM,DF,29,1992,15.4,1,6,4,66.7,0.39,0.26,0.17,0.25,9.0,0,0,0,1.2,1.2,0.2,-0.2,-0.2
ITA-Serie A,2223,Sampdoria,Ronaldo Vieira,GNB,MF,24,1998,9.1,0,5,1,20.0,0.55,0.11,0.0,0.0,23.8,0,0,0,0.4,0.4,0.08,-0.4,-0.4
ITA-Serie A,2223,Sampdoria,Sam Lammers,NED,FW,25,1997,12.2,1,23,8,34.8,1.88,0.65,0.04,0.13,11.6,0,0,0,2.5,2.5,0.11,-1.5,-1.5
ITA-Serie A,2223,Sampdoria,Samuel Ntanda,COD,MF,17,2005,0.0,0,1,1,100.0,22.5,22.5,0.0,0.0,15.4,0,0,0,0.1,0.1,0.08,-0.1,-0.1
ITA-Serie A,2223,Sampdoria,Telasco Segovia,VEN,MF,19,2003,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Sampdoria,Tommaso Augello,ITA,DF,27,1994,34.0,2,11,4,36.4,0.32,0.12,0.18,0.5,14.5,0,0,0,1.0,1.0,0.09,1.0,1.0
ITA-Serie A,2223,Sampdoria,Tomás Rincón,VEN,MF,34,1988,28.4,0,11,3,27.3,0.39,0.11,0.0,0.0,22.0,0,0,0,0.6,0.6,0.05,-0.6,-0.6
ITA-Serie A,2223,Sampdoria,Valerio Verre,ITA,MF,28,1994,7.5,0,14,3,21.4,1.86,0.4,0.0,0.0,25.3,0,0,0,0.6,0.6,0.04,-0.6,-0.6
ITA-Serie A,2223,Sassuolo,Abdou Harroui,NED,MF,24,1998,7.2,2,14,4,28.6,1.95,0.56,0.14,0.5,23.4,0,0,0,1.5,1.5,0.1,0.5,0.5
ITA-Serie A,2223,Sassuolo,Agustín Álvarez,URU,"FW,MF",21,2001,4.1,1,14,4,28.6,3.42,0.98,0.07,0.25,15.8,0,0,0,1.5,1.5,0.11,-0.5,-0.5
ITA-Serie A,2223,Sassuolo,Alessandro Russo,ITA,GK,21,2001,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Sassuolo,Andrea Consigli,ITA,GK,35,1987,35.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Sassuolo,Andrea Pinamonti,ITA,FW,23,1999,24.0,5,66,21,31.8,2.75,0.87,0.06,0.19,15.3,0,1,1,7.1,6.3,0.1,-2.1,-2.3
ITA-Serie A,2223,Sassuolo,Armand Lauriente,FRA,FW,23,1998,24.2,7,55,21,38.2,2.28,0.87,0.11,0.29,20.4,10,1,1,4.7,3.9,0.07,2.3,2.1
ITA-Serie A,2223,Sassuolo,Davide Frattesi,ITA,MF,22,1999,31.9,7,64,24,37.5,2.0,0.75,0.11,0.29,13.9,0,0,0,7.8,7.8,0.12,-0.8,-0.8
ITA-Serie A,2223,Sassuolo,Domenico Berardi,ITA,FW,27,1994,20.7,12,75,19,25.3,3.62,0.92,0.07,0.26,22.0,4,7,8,11.4,5.1,0.07,0.6,-0.1
ITA-Serie A,2223,Sassuolo,Emil Ceide,NOR,FW,20,2001,5.7,0,10,3,30.0,1.75,0.52,0.0,0.0,15.7,0,0,0,0.8,0.8,0.08,-0.8,-0.8
ITA-Serie A,2223,Sassuolo,Filippo Romagna,ITA,DF,25,1997,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Sassuolo,Giacomo Raspadori,ITA,FW,22,2000,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Sassuolo,Gian Marco Ferrari,ITA,DF,30,1992,24.7,1,8,1,12.5,0.32,0.04,0.13,1.0,10.6,0,0,0,1.2,1.2,0.15,-0.2,-0.2
ITA-Serie A,2223,Sassuolo,Gianluca Pegolo,ITA,GK,41,1981,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Sassuolo,Giorgos Kyriakopoulos,GRE,"FW,DF",26,1996,8.5,1,13,4,30.8,1.53,0.47,0.08,0.25,15.4,0,0,0,1.1,1.1,0.08,-0.1,-0.1
ITA-Serie A,2223,Sassuolo,Grégoire Defrel,MTQ,FW,31,1991,13.0,2,16,10,62.5,1.23,0.77,0.13,0.2,11.8,0,0,0,3.5,3.5,0.22,-1.5,-1.5
ITA-Serie A,2223,Sassuolo,Hamed Junior Traorè,CIV,"MF,FW",22,2000,6.6,0,8,4,50.0,1.22,0.61,0.0,0.0,20.1,2,0,0,1.0,1.0,0.12,-1.0,-1.0
ITA-Serie A,2223,Sassuolo,Janis Antiste,FRA,FW,19,2002,0.6,1,1,1,100.0,1.73,1.73,1.0,1.0,17.3,0,0,0,0.2,0.2,0.18,0.8,0.8
ITA-Serie A,2223,Sassuolo,Jeremy Toljan,GER,DF,27,1994,29.7,0,5,0,0.0,0.17,0.0,0.0,,18.1,0,0,0,0.5,0.5,0.1,-0.5,-0.5
ITA-Serie A,2223,Sassuolo,Kaan Ayhan,TUR,DF,27,1994,6.1,0,1,1,100.0,0.17,0.17,0.0,0.0,37.5,0,0,0,0.0,0.0,0.01,0.0,0.0
ITA-Serie A,2223,Sassuolo,Kristian Thorstvedt,NOR,MF,23,1999,12.6,2,20,8,40.0,1.58,0.63,0.1,0.25,16.4,0,0,0,2.1,2.1,0.11,-0.1,-0.1
ITA-Serie A,2223,Sassuolo,Luca D'Andrea,ITA,FW,17,2004,3.5,0,7,3,42.9,1.99,0.85,0.0,0.0,17.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3
ITA-Serie A,2223,Sassuolo,Martin Erlic,CRO,DF,24,1998,25.9,0,4,0,0.0,0.15,0.0,0.0,,8.8,0,0,0,0.5,0.5,0.12,-0.5,-0.5
ITA-Serie A,2223,Sassuolo,Matheus Henrique,BRA,MF,24,1997,21.6,4,25,12,48.0,1.16,0.55,0.16,0.33,16.9,0,0,0,2.9,2.9,0.11,1.1,1.1
ITA-Serie A,2223,Sassuolo,Maxime Lopez,FRA,MF,24,1997,25.5,0,16,5,31.3,0.63,0.2,0.0,0.0,22.7,0,0,0,1.0,1.0,0.06,-1.0,-1.0
ITA-Serie A,2223,Sassuolo,Mert Müldür,TUR,"FW,DF",23,1999,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Sassuolo,Nadir Zortea,ITA,DF,23,1999,7.3,0,5,2,40.0,0.68,0.27,0.0,0.0,23.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2
ITA-Serie A,2223,Sassuolo,Nedim Bajrami,ALB,"FW,MF",23,1999,9.1,1,23,8,34.8,2.53,0.88,0.04,0.13,20.7,4,0,0,1.9,1.9,0.08,-0.9,-0.9
ITA-Serie A,2223,Sassuolo,Pedro Obiang,EQG,MF,30,1992,9.7,0,7,0,0.0,0.72,0.0,0.0,,19.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4
ITA-Serie A,2223,Sassuolo,Riccardo Marchizza,ITA,DF,24,1998,3.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Sassuolo,Rogério,BRA,DF,24,1998,33.3,0,15,5,33.3,0.45,0.15,0.0,0.0,23.4,0,0,0,0.5,0.5,0.04,-0.5,-0.5
ITA-Serie A,2223,Sassuolo,Ruan,BRA,DF,23,1999,19.0,0,5,1,20.0,0.26,0.05,0.0,0.0,10.4,0,0,0,0.5,0.5,0.1,-0.5,-0.5
ITA-Serie A,2223,Spezia,Albin Ekdal,SWE,MF,33,1989,19.3,0,19,4,21.1,0.99,0.21,0.0,0.0,14.4,0,0,0,2.9,2.9,0.16,-2.9,-2.9
ITA-Serie A,2223,Spezia,Arkadiusz Reca,POL,DF,27,1995,24.1,1,22,8,36.4,0.91,0.33,0.05,0.13,23.7,0,0,0,1.0,1.0,0.04,0.0,0.0
ITA-Serie A,2223,Spezia,Bartłomiej Drągowski,POL,GK,24,1997,32.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Spezia,Daniel Maldini,ITA,"FW,MF",20,2001,7.0,2,15,6,40.0,2.15,0.86,0.13,0.33,19.0,1,0,0,1.2,1.2,0.08,0.8,0.8
ITA-Serie A,2223,Spezia,Daniele Verde,ITA,"FW,MF",26,1996,11.1,3,32,10,31.3,2.89,0.9,0.06,0.2,21.6,1,1,1,2.9,2.1,0.07,0.1,-0.1
ITA-Serie A,2223,Spezia,Dimitris Nikolaou,GRE,DF,23,1998,32.9,1,10,3,30.0,0.3,0.09,0.1,0.33,20.3,0,0,0,0.8,0.8,0.08,0.2,0.2
ITA-Serie A,2223,Spezia,Dávid Strelec,SVK,FW,21,2001,1.9,0,3,1,33.3,1.6,0.53,0.0,0.0,11.2,0,0,0,0.5,0.5,0.17,-0.5,-0.5
ITA-Serie A,2223,Spezia,Eldor Shomurodov,UZB,FW,27,1995,9.0,1,18,4,22.2,2.0,0.44,0.06,0.25,15.7,0,0,0,2.8,2.8,0.16,-1.8,-1.8
ITA-Serie A,2223,Spezia,Emil Holm,SWE,DF,22,2000,15.5,1,15,5,33.3,0.97,0.32,0.07,0.2,14.9,0,0,0,1.2,1.2,0.08,-0.2,-0.2
ITA-Serie A,2223,Spezia,Emmanuel Gyasi,GHA,"FW,DF",28,1994,31.2,2,34,13,38.2,1.09,0.42,0.06,0.15,13.7,0,0,0,4.0,4.0,0.12,-2.0,-2.0
ITA-Serie A,2223,Spezia,Ethan Ampadu,WAL,"DF,MF",21,2000,29.3,0,16,5,31.3,0.55,0.17,0.0,0.0,18.1,0,0,0,1.1,1.1,0.07,-1.1,-1.1
ITA-Serie A,2223,Spezia,Federico Marchetti,ITA,GK,39,1983,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Spezia,Jacopo Sala,ITA,MF,30,1991,1.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Spezia,Jakub Kiwior,POL,DF,22,2000,16.0,0,10,2,20.0,0.62,0.12,0.0,0.0,16.6,1,0,0,0.6,0.6,0.06,-0.6,-0.6
ITA-Serie A,2223,Spezia,Jeroen Zoet,NED,GK,31,1991,3.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Spezia,João Moutinho,POR,"DF,FW",24,1998,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Spezia,Julius Beck,DEN,MF,17,2005,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Spezia,Kelvin Amian,FRA,DF,24,1998,26.4,0,26,7,26.9,0.99,0.27,0.0,0.0,16.7,1,0,0,2.7,2.7,0.1,-2.7,-2.7
ITA-Serie A,2223,Spezia,Kevin Agudelo,COL,"MF,FW",23,1998,23.7,0,28,7,25.0,1.18,0.3,0.0,0.0,21.4,0,0,0,1.5,1.5,0.05,-1.5,-1.5
ITA-Serie A,2223,Spezia,Leandro Sanca,GNB,"FW,MF",22,2000,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Spezia,M'Bala Nzola,ANG,FW,25,1996,29.5,13,60,20,33.3,2.04,0.68,0.17,0.5,14.9,0,3,3,11.0,8.6,0.14,2.0,1.4
ITA-Serie A,2223,Spezia,Mattia Caldara,ITA,DF,28,1994,13.9,0,11,4,36.4,0.79,0.29,0.0,0.0,10.5,0,0,0,0.8,0.8,0.07,-0.8,-0.8
ITA-Serie A,2223,Spezia,Mehdi Bourabia,MAR,MF,30,1991,30.8,1,33,5,15.2,1.07,0.16,0.03,0.2,24.3,1,0,0,2.1,2.1,0.06,-1.1,-1.1
ITA-Serie A,2223,Spezia,Mikael Ellertsson,ISL,"MF,DF",20,2002,1.9,0,2,0,0.0,1.05,0.0,0.0,,21.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1
ITA-Serie A,2223,Spezia,Petar Zovko,BIH,GK,20,2002,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Spezia,Petko Hristov,BUL,DF,23,1999,4.1,0,1,0,0.0,0.25,0.0,0.0,,10.0,0,0,0,0.1,0.1,0.08,-0.1,-0.1
ITA-Serie A,2223,Spezia,Przemysław Wiśniewski,POL,DF,24,1998,11.1,1,6,3,50.0,0.54,0.27,0.17,0.33,9.8,0,0,0,1.2,1.2,0.21,-0.2,-0.2
ITA-Serie A,2223,Spezia,Raimonds Krollis,LVA,"FW,DF",20,2001,0.4,0,2,1,50.0,5.0,2.5,0.0,0.0,18.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
ITA-Serie A,2223,Spezia,Salvador Ferrer,ESP,DF,24,1998,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Spezia,Salvatore Esposito,ITA,MF,21,2000,10.8,1,14,2,14.3,1.3,0.19,0.07,0.5,28.5,11,0,0,0.7,0.7,0.05,0.3,0.3
ITA-Serie A,2223,Spezia,Simone Bastoni,ITA,"MF,DF",25,1996,13.2,2,22,7,31.8,1.67,0.53,0.09,0.29,20.9,2,0,0,1.1,1.1,0.05,0.9,0.9
ITA-Serie A,2223,Spezia,Szymon Żurkowski,POL,MF,24,1997,4.7,0,7,1,14.3,1.48,0.21,0.0,0.0,23.5,0,0,0,0.6,0.6,0.08,-0.6,-0.6
ITA-Serie A,2223,Spezia,Tio Cipot,SVN,"FW,MF",19,2003,1.5,0,2,1,50.0,1.29,0.65,0.0,0.0,30.0,0,0,0,0.0,0.0,0.02,0.0,0.0
ITA-Serie A,2223,Spezia,Viktor Kovalenko,UKR,MF,26,1996,6.1,0,11,1,9.1,1.81,0.16,0.0,0.0,15.4,1,0,0,1.6,1.6,0.15,-1.6,-1.6
ITA-Serie A,2223,Torino,Aleksei Miranchuk,RUS,MF,26,1995,23.2,4,40,15,37.5,1.72,0.65,0.1,0.27,20.2,1,0,0,2.9,2.9,0.07,1.1,1.1
ITA-Serie A,2223,Torino,Alessandro Buongiorno,ITA,DF,23,1999,30.2,1,20,1,5.0,0.66,0.03,0.05,1.0,8.6,0,0,0,2.2,2.2,0.11,-1.2,-1.2
ITA-Serie A,2223,Torino,Andrew Gravillon,GLP,DF,24,1998,3.5,0,1,0,0.0,0.29,0.0,0.0,,26.5,0,0,0,0.0,0.0,0.01,0.0,0.0
ITA-Serie A,2223,Torino,Antonio Sanabria,PAR,FW,26,1996,27.0,12,67,24,35.8,2.48,0.89,0.16,0.46,13.5,0,1,1,9.3,8.5,0.13,2.7,2.5
ITA-Serie A,2223,Torino,Brian Bayeye,COD,DF,22,2000,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Torino,David Zima,CZE,DF,21,2000,4.5,0,4,2,50.0,0.89,0.44,0.0,0.0,12.0,0,0,0,0.8,0.8,0.2,-0.8,-0.8
ITA-Serie A,2223,Torino,Demba Seck,SEN,"MF,FW",21,2001,5.8,0,10,3,30.0,1.73,0.52,0.0,0.0,16.0,0,0,0,0.6,0.6,0.06,-0.6,-0.6
ITA-Serie A,2223,Torino,Emirhan İlkhan,TUR,MF,18,2004,1.0,0,2,0,0.0,2.07,0.0,0.0,,31.8,0,0,0,0.0,0.0,0.02,0.0,0.0
ITA-Serie A,2223,Torino,Gvidas Gineitis,LTU,MF,18,2004,1.5,0,1,0,0.0,0.66,0.0,0.0,,27.7,0,0,0,0.0,0.0,0.02,0.0,0.0
ITA-Serie A,2223,Torino,Ivan Ilić,SRB,MF,21,2001,13.1,2,5,2,40.0,0.38,0.15,0.4,1.0,27.2,0,0,0,0.2,0.2,0.04,1.8,1.8
ITA-Serie A,2223,Torino,Jacopo Segre,ITA,DF,25,1997,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Torino,Karol Linetty,POL,MF,27,1995,21.0,1,16,4,25.0,0.76,0.19,0.06,0.25,20.9,0,0,0,1.0,1.0,0.06,0.0,0.0
ITA-Serie A,2223,Torino,Koffi Djidji,CIV,DF,29,1992,26.9,1,8,4,50.0,0.3,0.15,0.13,0.25,12.2,0,0,0,0.9,0.9,0.12,0.1,0.1
ITA-Serie A,2223,Torino,Michel Ndary Adopo,FRA,"MF,DF",22,2000,2.9,0,2,0,0.0,0.68,0.0,0.0,,14.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
ITA-Serie A,2223,Torino,Mërgim Vojvoda,KVX,DF,27,1995,19.1,0,23,6,26.1,1.2,0.31,0.0,0.0,17.3,0,0,0,1.5,1.5,0.07,-1.5,-1.5
ITA-Serie A,2223,Torino,Nemanja Radonjić,SRB,"MF,FW",26,1996,16.2,2,52,17,32.7,3.2,1.05,0.04,0.12,17.5,0,0,0,5.0,5.0,0.1,-3.0,-3.0
ITA-Serie A,2223,Torino,Nikola Vlašić,CRO,"MF,FW",24,1997,30.3,5,53,21,39.6,1.75,0.69,0.09,0.24,18.0,1,0,0,4.3,4.3,0.08,0.7,0.7
ITA-Serie A,2223,Torino,Ola Aina,NGA,DF,25,1996,9.7,1,8,3,37.5,0.82,0.31,0.13,0.33,15.2,0,0,0,0.8,0.8,0.1,0.2,0.2
ITA-Serie A,2223,Torino,Perr Schuurs,NED,DF,22,1999,25.8,0,14,1,7.1,0.54,0.04,0.0,0.0,14.9,2,0,0,0.9,0.9,0.07,-0.9,-0.9
ITA-Serie A,2223,Torino,Pietro Pellegri,ITA,FW,21,2001,5.2,2,10,5,50.0,1.94,0.97,0.2,0.4,12.5,0,0,0,1.5,1.5,0.15,0.5,0.5
ITA-Serie A,2223,Torino,Ricardo Rodríguez,SUI,DF,29,1992,29.7,0,11,4,36.4,0.37,0.13,0.0,0.0,23.9,1,0,0,0.4,0.4,0.04,-0.4,-0.4
ITA-Serie A,2223,Torino,Ronaldo Vieira,GNB,MF,24,1998,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
