,,,,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG)
ITA-Serie A,2122,Hellas Verona,Kevin Lasagna,ITA,"MF,FW",28,1992,28,1184,42,34.6,13.2,11,72,4,17,23,6,1.18,20,25,-5,-0.38,-0.82,17.6,17.3,0.3,0.03,-0.02
ITA-Serie A,2122,Hellas Verona,Kevin Rüegg,SUI,"DF,MF",22,1998,0,,,,,0,,0,0,,18,,,,,,,,,,,
ITA-Serie A,2122,Hellas Verona,Koray Günter,GER,DF,26,1994,30,2411,80,70.5,26.8,29,82,23,1,26,2,1.47,44,42,2,0.07,-0.28,34.8,36.0,-1.2,-0.05,-0.28
ITA-Serie A,2122,Hellas Verona,Lorenzo Montipò,ITA,GK,25,1996,34,3060,90,89.5,34.0,34,90,34,0,,2,1.44,57,50,7,0.21,0.46,43.3,41.7,1.7,0.05,0.12
ITA-Serie A,2122,Hellas Verona,Martin Hongla,CMR,MF,23,1998,18,651,36,19.0,7.2,7,72,2,11,14,11,1.28,10,15,-5,-0.69,-1.05,9.0,12.6,-3.6,-0.5,-0.66
ITA-Serie A,2122,Hellas Verona,Mateusz Praszelik,POL,MF,20,2000,2,25,13,0.7,0.3,0,,0,2,13,10,1.5,1,0,1,3.6,3.47,0.5,0.7,-0.2,-0.72,-0.76
ITA-Serie A,2122,Hellas Verona,Matteo Cancellieri,ITA,"MF,DF",19,2002,12,227,19,6.6,2.5,1,61,0,11,15,19,0.17,4,6,-2,-0.79,-1.02,3.7,3.9,-0.2,-0.07,-0.12
ITA-Serie A,2122,Hellas Verona,Mattia Chiesa,ITA,GK,21,2000,0,,,,,0,,0,0,,16,,,,,,,,,,,
ITA-Serie A,2122,Hellas Verona,Mattia Florio,ITA,FW,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2122,Hellas Verona,Mattia Turra,ITA,MF,18,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
ITA-Serie A,2122,Hellas Verona,Mattia Zaccagni,ITA,MF,26,1995,2,180,90,5.3,2.0,2,90,2,0,,0,0.0,3,6,-3,-1.5,-1.75,3.4,3.1,0.3,0.14,0.11
ITA-Serie A,2122,Hellas Verona,Miguel Veloso,POR,MF,35,1986,22,1343,61,39.3,14.9,17,73,8,5,19,3,1.5,24,25,-1,-0.07,-0.37,22.0,17.9,4.2,0.28,0.4
ITA-Serie A,2122,Hellas Verona,Nicolò Casale,ITA,DF,23,1998,36,2586,72,75.6,28.7,30,80,18,6,33,0,1.36,42,40,2,0.07,-0.36,37.8,36.9,0.9,0.03,-0.03
ITA-Serie A,2122,Hellas Verona,Nikola Kalinić,CRO,FW,33,1988,14,406,29,11.9,4.5,4,57,0,10,18,3,1.57,8,9,-1,-0.22,-0.43,7.8,8.1,-0.3,-0.07,-0.12
ITA-Serie A,2122,Hellas Verona,Panagiotis Retsos,GRE,DF,22,1998,5,55,11,1.6,0.6,1,5,0,4,13,7,2.0,1,1,0,0.0,-0.16,0.7,0.7,0.0,-0.08,-0.12
ITA-Serie A,2122,Hellas Verona,Paweł Dawidowicz,POL,DF,26,1995,17,1198,70,35.0,13.3,13,87,12,4,18,0,1.41,29,22,7,0.53,0.57,19.3,17.2,2.2,0.16,0.19
ITA-Serie A,2122,Hellas Verona,Samuel Di Carmine,ITA,FW,32,1988,1,36,36,1.1,0.4,0,,0,1,36,0,0.0,2,1,1,2.5,2.37,1.1,0.7,0.4,0.99,0.96
ITA-Serie A,2122,Hellas Verona,Yıldırım Mert Çetin,TUR,MF,24,1997,2,46,23,1.3,0.5,0,,0,2,23,13,2.0,1,0,1,1.96,1.82,0.2,0.5,-0.4,-0.71,-0.75
ITA-Serie A,2122,Inter,Aleksandar Kolarov,SRB,DF,35,1985,3,42,14,1.2,0.5,0,,0,3,14,20,3.0,1,1,0,0.0,-1.39,1.3,0.4,0.9,1.97,0.86
ITA-Serie A,2122,Inter,Alessandro Bastoni,ITA,DF,22,1999,31,2311,75,67.6,25.7,29,78,13,2,27,1,2.35,57,18,39,1.52,0.46,50.5,26.1,24.4,0.95,-0.52
ITA-Serie A,2122,Inter,Alex Cordaz,ITA,GK,38,1983,0,,,,,0,,0,0,,29,,,,,,,,,,,
ITA-Serie A,2122,Inter,Alexis Sánchez,CHI,FW,32,1988,27,881,33,25.8,9.8,7,74,2,20,18,6,2.07,18,10,8,0.82,-0.74,23.0,10.5,12.5,1.28,0.22
ITA-Serie A,2122,Inter,Andrea Pinamonti,ITA,FW,22,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2122,Inter,Andrea Ranocchia,ITA,DF,33,1988,6,341,57,10.0,3.8,3,90,3,3,24,30,2.67,9,4,5,1.32,-0.05,8.9,3.8,5.1,1.34,0.24
ITA-Serie A,2122,Inter,Arturo Vidal,CHI,MF,34,1987,28,741,26,21.7,8.2,2,85,0,26,22,2,2.29,16,5,11,1.34,-0.04,17.7,7.9,9.8,1.2,0.1
ITA-Serie A,2122,Inter,Cesare Casadei,ITA,MF,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2122,Inter,Danilo D'Ambrosio,ITA,DF,32,1988,20,1000,50,29.2,11.1,9,90,8,11,18,18,2.2,20,3,17,1.53,0.23,23.1,11.2,11.9,1.07,-0.06
ITA-Serie A,2122,Inter,Dennis Curatolo,ITA,FW,17,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
ITA-Serie A,2122,Inter,Denzel Dumfries,NED,DF,25,1996,33,2028,61,59.3,22.5,21,83,13,12,24,5,2.15,54,14,40,1.78,1.0,51.3,22.8,28.5,1.26,0.35
ITA-Serie A,2122,Inter,Edin Džeko,BIH,FW,35,1986,36,2469,69,72.2,27.4,27,82,13,9,29,2,2.17,58,20,38,1.39,0.06,54.6,28.3,26.2,0.96,-0.59
ITA-Serie A,2122,Inter,Fabio Cortinovis,ITA,DF,19,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
ITA-Serie A,2122,Inter,Federico Dimarco,ITA,DF,23,1997,32,1430,45,41.8,15.9,13,80,6,19,21,6,2.19,39,16,23,1.45,0.14,37.8,15.6,22.2,1.4,0.48
ITA-Serie A,2122,Inter,Felipe Caicedo,ECU,"FW,DF",32,1988,3,23,8,0.7,0.3,0,,0,3,8,10,1.67,0,0,0,0.0,-1.38,0.2,0.9,-0.6,-2.45,-3.59
ITA-Serie A,2122,Inter,Franco Carboni,ITA,"DF,MF",18,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,
ITA-Serie A,2122,Inter,Hakan Çalhanoğlu,TUR,MF,27,1994,34,2480,73,72.5,27.6,33,75,7,1,5,2,2.12,59,21,38,1.38,0.04,54.2,26.6,27.5,1.0,-0.44
ITA-Serie A,2122,Inter,Ionuț Radu,ROU,GK,24,1997,1,90,90,2.6,1.0,1,90,1,0,,37,0.0,1,2,-1,-1.0,-2.43,2.1,1.2,0.9,0.9,-0.23
ITA-Serie A,2122,Inter,Ivan Perišić,CRO,DF,32,1989,35,2821,81,82.5,31.3,35,81,16,0,,2,2.14,64,25,39,1.24,-0.71,64.7,30.8,33.9,1.08,-0.22
ITA-Serie A,2122,Inter,Joaquín Correa,ARG,FW,26,1994,26,1025,39,30.0,11.4,12,61,0,14,21,0,2.38,26,8,18,1.58,0.3,25.1,10.8,14.3,1.26,0.2
ITA-Serie A,2122,Inter,Lautaro Martínez,ARG,FW,23,1997,35,2282,65,66.7,25.4,28,76,4,7,22,1,2.14,60,25,35,1.38,0.04,58.8,26.5,32.3,1.27,0.47
ITA-Serie A,2122,Inter,Lucien Agoume,FRA,MF,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2122,Inter,Marcelo Brozović,CRO,MF,28,1992,35,2937,84,85.9,32.6,35,84,23,0,,0,2.34,77,26,51,1.56,1.38,70.4,32.8,37.5,1.15,0.22
ITA-Serie A,2122,Inter,Martin Satriano,URU,"FW,MF",20,2001,4,38,10,1.1,0.4,0,,0,4,10,9,2.5,1,0,1,2.37,1.01,0.8,0.4,0.4,0.98,-0.14
ITA-Serie A,2122,Inter,Matteo Darmian,ITA,DF,31,1989,25,1507,60,44.1,16.7,18,76,9,7,19,9,2.04,34,21,13,0.78,-1.06,32.3,18.8,13.5,0.81,-0.55
ITA-Serie A,2122,Inter,Mattia Sangalli,ITA,MF,19,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,
ITA-Serie A,2122,Inter,Mattia Zanotti,ITA,DF,18,2003,1,9,9,0.3,0.1,0,,0,1,9,3,3.0,0,0,0,0.0,-1.37,0.1,0.0,0.1,0.93,-0.19
ITA-Serie A,2122,Inter,Matías Vecino,URU,MF,29,1991,17,377,22,11.0,4.2,2,78,1,15,15,18,2.18,12,4,8,1.91,0.61,12.5,3.9,8.6,2.08,1.07
ITA-Serie A,2122,Inter,Milan Škriniar,SVK,DF,26,1995,35,3150,90,92.1,35.0,35,90,35,0,,3,2.2,77,32,45,1.29,-1.05,75.1,37.2,37.9,1.08,-0.45
ITA-Serie A,2122,Inter,Nicolò Barella,ITA,MF,24,1997,36,2913,81,85.2,32.4,36,81,17,0,,1,2.17,74,29,45,1.39,0.15,68.4,33.6,34.9,1.08,-0.28
ITA-Serie A,2122,Inter,Roberto Gagliardini,ITA,MF,27,1994,18,649,36,19.0,7.2,6,74,1,12,17,17,2.39,14,10,4,0.55,-1.0,17.2,9.8,7.4,1.03,-0.1
ITA-Serie A,2122,Inter,Robin Gosens,GER,DF,27,1994,7,169,24,4.9,1.9,0,,0,7,24,4,2.43,3,1,2,1.07,-0.32,6.7,2.9,3.7,1.99,0.92
ITA-Serie A,2122,Inter,Samir Handanović,SVN,GK,37,1984,37,3330,90,97.4,37.0,37,90,37,0,,1,2.27,83,30,53,1.43,2.43,79.5,37.9,41.6,1.12,0.23
ITA-Serie A,2122,Inter,Stefan de Vrij,NED,DF,29,1992,30,2410,80,70.5,26.8,28,85,23,2,9,2,2.13,64,27,37,1.38,0.05,59.5,28.4,31.1,1.16,0.15
ITA-Serie A,2122,Inter,Stefano Sensi,ITA,"MF,FW",25,1995,9,167,19,4.9,1.9,1,68,0,8,12,8,2.78,3,0,3,1.62,0.26,2.4,1.5,0.9,0.51,-0.64
ITA-Serie A,2122,Inter,William Rovida,ITA,GK,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2122,Juventus,Aaron Ramsey,WAL,MF,30,1990,3,99,33,2.9,1.1,1,59,0,2,20,6,1.33,2,3,-1,-0.91,-1.48,0.7,2.2,-1.5,-1.36,-1.77
ITA-Serie A,2122,Juventus,Adrien Rabiot,FRA,MF,26,1995,32,2285,71,66.8,25.4,28,80,17,4,10,2,1.81,30,25,5,0.2,-0.99,34.4,26.2,8.2,0.32,-0.08
ITA-Serie A,2122,Juventus,Alex Sandro,BRA,DF,30,1991,28,1780,64,52.0,19.8,17,85,13,11,31,4,1.61,26,25,1,0.05,-0.99,25.7,21.0,4.7,0.24,-0.23
ITA-Serie A,2122,Juventus,Arthur Melo,BRA,MF,24,1996,20,962,48,28.1,10.7,11,76,5,9,14,7,2.0,22,7,15,1.4,1.22,14.6,9.9,4.7,0.44,0.13
ITA-Serie A,2122,Juventus,Carlo Pinsoglio,ITA,GK,31,1990,1,45,45,1.3,0.5,0,,0,1,45,35,0.0,0,1,-1,-2.0,-2.56,0.0,1.2,-1.2,-2.38,-2.77
ITA-Serie A,2122,Juventus,Cristiano Ronaldo,POR,FW,36,1985,1,31,31,0.9,0.3,0,,0,1,31,0,1.0,0,1,-1,-2.9,-3.46,0.3,0.5,-0.2,-0.61,-0.97
ITA-Serie A,2122,Juventus,Daniele Rugani,ITA,DF,27,1994,12,879,73,25.7,9.8,9,86,8,3,35,23,2.17,14,9,5,0.51,-0.02,10.0,12.9,-2.9,-0.3,-0.87
ITA-Serie A,2122,Juventus,Danilo,BRA,"DF,MF",30,1991,22,1893,86,55.4,21.0,22,86,20,0,,2,2.0,31,19,12,0.57,0.1,28.7,21.2,7.5,0.35,0.01
ITA-Serie A,2122,Juventus,Dejan Kulusevski,SWE,"FW,MF",21,2000,20,772,39,22.6,8.6,5,76,2,15,26,2,1.9,16,9,7,0.82,0.37,14.0,7.9,6.1,0.71,0.46
ITA-Serie A,2122,Juventus,Denis Zakaria,SUI,MF,24,1996,9,597,66,17.5,6.6,6,80,4,3,40,1,1.89,11,7,4,0.6,0.09,9.3,7.0,2.3,0.35,0.0
ITA-Serie A,2122,Juventus,Diego Stramaccioni,ITA,DF,20,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
ITA-Serie A,2122,Juventus,Dušan Vlahović,SRB,FW,21,2000,15,1076,72,31.5,12.0,12,83,6,3,26,0,1.87,20,11,9,0.75,0.33,16.5,13.6,2.9,0.24,-0.16
ITA-Serie A,2122,Juventus,Emanuele Zuelli,ITA,MF,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2122,Juventus,Fabio Miretti,ITA,MF,17,2003,6,321,54,9.4,3.6,4,79,1,2,3,7,1.67,6,4,2,0.56,0.04,3.5,3.3,0.2,0.06,-0.32
ITA-Serie A,2122,Juventus,Federico Bernardeschi,ITA,"MF,FW",27,1994,28,1475,53,43.1,16.4,16,72,3,12,27,3,1.75,26,13,13,0.79,0.47,22.5,17.5,5.0,0.31,-0.08
ITA-Serie A,2122,Juventus,Federico Chiesa,ITA,"MF,FW",23,1997,14,863,62,25.2,9.6,11,73,3,3,21,0,1.79,15,11,4,0.42,-0.15,14.7,8.5,6.2,0.64,0.39
ITA-Serie A,2122,Juventus,Filippo Ranocchia,ITA,MF,20,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
ITA-Serie A,2122,Juventus,Franco Israel,URU,GK,21,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2122,Juventus,Giorgio Chiellini,ITA,DF,36,1984,21,1354,64,39.6,15.0,16,78,11,5,22,6,1.86,18,12,6,0.4,-0.21,20.4,14.1,6.3,0.42,0.12
ITA-Serie A,2122,Juventus,Juan Cuadrado,COL,"DF,MF",33,1988,33,2487,75,72.7,27.6,28,84,18,5,26,2,1.85,45,23,22,0.8,0.99,39.3,23.7,15.7,0.57,0.79
ITA-Serie A,2122,Juventus,Kaio Jorge,BRA,"MF,FW",19,2002,9,121,13,3.5,1.3,0,,0,9,13,11,1.89,4,2,2,1.49,1.0,3.2,1.2,2.0,1.5,1.19
ITA-Serie A,2122,Juventus,Koni De Winter,BEL,DF,19,2002,0,,,,,0,,0,0,,8,,,,,,,,,,,
ITA-Serie A,2122,Juventus,Leonardo Bonucci,ITA,DF,34,1987,24,2005,84,58.6,22.3,22,89,21,2,19,6,1.54,32,28,4,0.18,-0.84,30.5,25.4,5.1,0.23,-0.3
ITA-Serie A,2122,Juventus,Luca Pellegrini,ITA,DF,22,1999,18,1107,62,32.4,12.3,15,68,4,3,28,17,2.22,21,8,13,1.06,0.78,18.6,8.0,10.6,0.86,0.76
ITA-Serie A,2122,Juventus,Manuel Locatelli,ITA,MF,23,1998,31,2160,70,63.2,24.0,23,83,15,8,31,0,1.74,37,22,15,0.62,0.27,32.7,23.3,9.4,0.39,0.11
ITA-Serie A,2122,Juventus,Marco Raina,ITA,GK,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2122,Juventus,Marley Aké,FRA,"FW,MF",20,2001,4,77,19,2.3,0.9,0,,0,4,19,8,0.5,1,4,-3,-3.51,-4.13,0.7,3.4,-2.7,-3.16,-3.59
ITA-Serie A,2122,Juventus,Martin Palumbo,NOR,FW,19,2002,1,13,13,0.4,0.1,0,,0,1,13,0,1.0,0,1,-1,-6.92,-7.48,0.0,0.1,-0.1,-0.66,-1.02
ITA-Serie A,2122,Juventus,Matthijs de Ligt,NED,DF,21,1999,31,2674,86,78.2,29.7,29,89,27,2,53,6,1.97,47,29,18,0.61,0.36,40.6,26.3,14.4,0.48,0.61
ITA-Serie A,2122,Juventus,Mattia De Sciglio,ITA,DF,28,1992,20,1168,58,34.2,13.0,13,80,9,7,18,7,1.65,18,13,5,0.39,-0.21,15.6,17.4,-1.8,-0.14,-0.74
ITA-Serie A,2122,Juventus,Mattia Perin,ITA,GK,28,1992,5,405,81,11.8,4.5,5,81,4,0,,32,1.4,7,7,0,0.0,-0.6,5.2,3.5,1.7,0.38,0.03
ITA-Serie A,2122,Juventus,Matìas Soulé,ARG,FW,18,2003,2,5,3,0.1,0.1,0,,0,2,3,7,2.0,0,0,0,0.0,-0.53,0.9,0.0,0.9,15.66,15.33
ITA-Serie A,2122,Juventus,Moise Kean,ITA,FW,21,2000,32,1098,34,32.1,12.2,12,66,1,20,15,0,2.03,19,14,5,0.41,-0.17,16.2,14.1,2.1,0.17,-0.26
ITA-Serie A,2122,Juventus,Nicolò Fagioli,ITA,MF,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2122,Juventus,Paulo Dybala,ARG,"FW,MF",27,1993,29,2061,71,60.3,22.9,26,76,11,3,28,0,1.59,34,23,11,0.48,-0.12,28.9,20.0,9.0,0.39,0.1
ITA-Serie A,2122,Juventus,Rodrigo Bentancur,URU,MF,24,1997,19,1155,61,33.8,12.8,13,78,5,6,23,3,2.05,18,11,7,0.55,0.03,17.8,9.6,8.1,0.63,0.42
ITA-Serie A,2122,Juventus,Samuel Iling-Junior,ENG,DF,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2122,Juventus,Weston McKennie,USA,MF,22,1998,21,1369,65,40.0,15.2,15,81,9,6,25,2,1.67,20,16,4,0.26,-0.44,17.4,16.2,1.3,0.08,-0.45
ITA-Serie A,2122,Juventus,Wojciech Szczęsny,POL,GK,31,1990,33,2970,90,86.8,33.0,33,90,33,0,,4,1.91,50,29,21,0.64,0.84,46.2,33.3,12.9,0.39,0.29
ITA-Serie A,2122,Juventus,Zsombor Senkó,HUN,GK,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
ITA-Serie A,2122,Juventus,Álvaro Morata,ESP,FW,28,1992,35,2302,66,67.3,25.6,26,79,7,9,28,1,1.83,37,20,17,0.66,0.42,36.5,25.6,10.9,0.43,0.23
ITA-Serie A,2122,Lazio,Adam Marušić,MNE,DF,28,1992,33,2721,82,79.6,30.2,30,87,26,3,37,2,1.73,63,41,22,0.73,1.11,46.5,35.6,10.9,0.36,0.78
ITA-Serie A,2122,Lazio,Alessio Furlanetto,ITA,GK,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2122,Lazio,Anderson Lima,BRA,MF,21,1999,4,65,16,1.9,0.7,0,,0,4,16,12,1.75,1,0,1,1.38,0.9,0.7,0.6,0.2,0.25,0.05
ITA-Serie A,2122,Lazio,Ciro Immobile,ITA,FW,31,1990,31,2711,87,79.3,30.1,31,87,25,0,,0,1.77,64,43,21,0.7,0.95,45.8,37.2,8.5,0.28,0.4
ITA-Serie A,2122,Lazio,Danilo Cataldi,ITA,MF,26,1994,32,1707,53,49.9,19.0,19,73,1,13,24,2,1.69,40,29,11,0.58,0.16,26.9,21.3,5.6,0.3,0.19
ITA-Serie A,2122,Lazio,Denis Vavro,SVK,DF,25,1996,1,8,8,0.2,0.1,0,,0,1,8,12,3.0,0,0,0,0.0,-0.5,0.1,0.0,0.1,1.5,1.3
ITA-Serie A,2122,Lazio,Dimitrije Kamenović,SRB,DF,21,2000,1,45,45,1.3,0.5,0,,0,1,45,13,1.0,1,1,0,0.0,-0.51,2.3,1.3,1.0,2.05,1.87
ITA-Serie A,2122,Lazio,Elseid Hysaj,ALB,DF,27,1994,29,2027,70,59.3,22.5,24,81,15,5,15,7,1.48,42,40,2,0.09,-1.01,29.8,32.9,-3.0,-0.13,-0.82
ITA-Serie A,2122,Lazio,Felipe Anderson,BRA,FW,28,1993,38,2888,76,84.4,32.1,33,82,16,5,36,0,1.68,61,50,11,0.34,-1.01,47.6,39.9,7.7,0.24,0.24
ITA-Serie A,2122,Lazio,Felipe Caicedo,ECU,"FW,MF",32,1988,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2122,Lazio,Francesco Acerbi,ITA,DF,33,1988,30,2536,85,74.2,28.2,29,87,27,1,7,0,1.67,59,48,11,0.39,-0.42,38.1,35.9,2.1,0.08,-0.48
ITA-Serie A,2122,Lazio,Gonzalo Escalante,ARG,MF,28,1993,1,9,9,0.3,0.1,0,,0,1,9,15,3.0,0,0,0,0.0,-0.5,0.0,0.3,-0.3,-2.94,-3.14
ITA-Serie A,2122,Lazio,Jean-Daniel Akpa-Akpro,CIV,MF,28,1992,10,315,32,9.2,3.5,4,62,0,6,11,21,1.5,6,8,-2,-0.57,-1.18,2.5,6.0,-3.5,-1.01,-1.33
ITA-Serie A,2122,Lazio,Jony,ESP,MF,30,1991,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2122,Lazio,Jovane Cabral,CPV,FW,23,1998,3,190,63,5.6,2.1,2,62,0,1,67,12,1.0,5,4,1,0.47,-0.03,5.3,2.0,3.3,1.57,1.45
ITA-Serie A,2122,Lazio,Lucas Leiva,BRA,MF,34,1987,35,1697,48,49.6,18.9,19,74,5,16,19,2,1.77,36,27,9,0.48,-0.05,28.6,25.6,3.1,0.16,-0.08
ITA-Serie A,2122,Lazio,Luis Alberto,ESP,MF,28,1992,34,2353,69,68.8,26.1,27,80,11,7,29,1,1.74,51,35,16,0.61,0.36,37.3,29.0,8.2,0.32,0.37
ITA-Serie A,2122,Lazio,Luiz Felipe,ITA,DF,24,1997,31,2491,80,72.8,27.7,28,87,22,3,21,3,1.61,51,39,12,0.43,-0.24,38.2,33.2,5.0,0.18,-0.07
ITA-Serie A,2122,Lazio,Luka Romero,ARG,FW,16,2004,8,84,11,2.5,0.9,0,,0,8,11,21,2.13,2,1,1,1.07,0.59,1.1,2.4,-1.3,-1.38,-1.62
ITA-Serie A,2122,Lazio,Manuel Lazzari,ITA,DF,27,1993,31,1665,54,48.7,18.5,16,81,9,15,25,3,1.61,39,30,9,0.49,-0.03,26.6,23.1,3.5,0.19,-0.02
ITA-Serie A,2122,Lazio,Marco Bertini,ITA,MF,18,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,
ITA-Serie A,2122,Lazio,Marius Adamonis,LTU,GK,24,1997,0,,,,,0,,0,0,,36,,,,,,,,,,,
ITA-Serie A,2122,Lazio,Mattia Zaccagni,ITA,FW,26,1995,29,1876,65,54.9,20.8,21,80,11,8,23,0,1.72,48,24,24,1.15,1.44,31.9,21.2,10.7,0.51,0.69
ITA-Serie A,2122,Lazio,Patric,ESP,DF,28,1993,24,1649,69,48.2,18.3,19,81,11,5,23,11,1.8,40,27,13,0.71,0.4,30.6,20.9,9.7,0.53,0.64
ITA-Serie A,2122,Lazio,Pedro,ESP,FW,34,1987,32,2033,64,59.4,22.6,25,73,10,7,31,0,1.66,47,39,8,0.35,-0.36,31.2,33.2,-1.9,-0.09,-0.71
ITA-Serie A,2122,Lazio,Pepe Reina,ESP,GK,38,1982,15,1350,90,39.5,15.0,15,90,15,0,,23,1.47,29,29,0,0.0,-0.83,19.3,21.0,-1.7,-0.11,-0.52
ITA-Serie A,2122,Lazio,Raúl Moro,ESP,FW,18,2002,11,201,18,5.9,2.2,1,45,0,10,16,24,1.36,1,4,-3,-1.34,-1.96,1.5,2.5,-1.0,-0.43,-0.67
ITA-Serie A,2122,Lazio,Romano Floriani,ITA,"DF,MF",18,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,
ITA-Serie A,2122,Lazio,Sergej Milinković-Savić,SRB,MF,26,1995,37,3100,84,90.6,34.4,36,85,26,1,45,0,1.73,75,52,23,0.67,1.79,54.0,44.2,9.8,0.28,0.89
ITA-Serie A,2122,Lazio,Thomas Strakosha,ALB,GK,26,1995,23,2070,90,60.5,23.0,23,90,23,0,,15,1.83,48,29,19,0.83,0.83,36.0,26.7,9.3,0.4,0.52
ITA-Serie A,2122,Lazio,Toma Bašić,CRO,MF,24,1996,29,982,34,28.7,10.9,9,73,2,20,16,7,1.69,22,21,1,0.09,-0.57,15.2,15.0,0.2,0.02,-0.25
ITA-Serie A,2122,Lazio,Vedat Muriqi,KVX,FW,27,1994,11,215,20,6.3,2.4,1,79,0,10,14,12,1.55,2,7,-5,-2.09,-2.77,1.9,3.8,-1.9,-0.8,-1.07
ITA-Serie A,2122,Lazio,Ștefan Radu,ROU,DF,34,1986,10,556,56,16.3,6.2,6,79,3,4,20,23,1.4,12,11,1,0.16,-0.4,8.7,8.6,0.1,0.02,-0.21
ITA-Serie A,2122,Milan,Alessandro Florenzi,ITA,"DF,FW",30,1991,24,1152,48,33.7,12.8,12,77,3,12,19,4,2.08,23,10,13,1.02,0.02,19.6,10.8,8.8,0.69,0.09
ITA-Serie A,2122,Milan,Alessandro Plizzari,ITA,GK,21,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,
ITA-Serie A,2122,Milan,Alessio Romagnoli,ITA,DF,26,1995,19,1409,74,41.2,15.7,16,86,14,3,9,10,2.16,25,16,9,0.57,-0.72,20.2,15.9,4.3,0.27,-0.6
ITA-Serie A,2122,Milan,Alexis Saelemaekers,BEL,FW,22,1999,36,1865,52,54.5,20.7,22,69,6,14,24,2,2.28,37,21,16,0.77,-0.5,34.7,20.0,14.7,0.71,0.18
ITA-Serie A,2122,Milan,Andrea Conti,ITA,DF,27,1994,1,13,13,0.4,0.1,0,,0,1,13,13,3.0,1,0,1,6.92,5.95,1.2,0.0,1.2,8.22,7.62
ITA-Serie A,2122,Milan,Andreas Jungdal,DEN,GK,19,2002,0,,,,,0,,0,0,,8,,,,,,,,,,,
ITA-Serie A,2122,Milan,Ante Rebić,CRO,FW,27,1993,24,891,37,26.1,9.9,6,71,3,18,26,2,2.38,14,8,6,0.61,-0.53,16.2,11.5,4.8,0.48,-0.19
ITA-Serie A,2122,Milan,Antonio Mirante,ITA,GK,38,1983,0,,,,,0,,0,0,,29,,,,,,,,,,,
ITA-Serie A,2122,Milan,Brahim Díaz,MAR,MF,21,1999,31,1855,60,54.2,20.6,25,70,2,6,16,4,2.1,34,15,19,0.92,-0.17,33.9,18.6,15.3,0.74,0.26
ITA-Serie A,2122,Milan,Ciprian Tătărușanu,ROU,GK,35,1986,6,540,90,15.8,6.0,6,90,6,0,,30,2.17,14,10,4,0.67,-0.4,8.3,8.3,0.0,0.0,-0.74
ITA-Serie A,2122,Milan,Daniel Maldini,ITA,MF,19,2001,8,148,19,4.3,1.6,2,52,0,6,8,22,2.25,2,2,0,0.0,-1.05,2.3,3.3,-1.0,-0.6,-1.28
ITA-Serie A,2122,Milan,Davide Calabria,ITA,DF,24,1996,26,2119,82,62.0,23.5,24,87,17,2,20,1,2.42,40,17,23,0.98,-0.06,37.1,22.0,15.0,0.64,0.03
ITA-Serie A,2122,Milan,Enrico Di Gesù,ITA,MF,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2122,Milan,Fikayo Tomori,ENG,DF,23,1997,31,2718,88,79.5,30.2,30,90,28,1,32,1,2.45,56,20,36,1.19,0.94,45.7,28.8,16.9,0.56,-0.32
ITA-Serie A,2122,Milan,Fodé Ballo-Touré,SEN,DF,24,1997,10,446,45,13.0,5.0,5,73,2,5,16,22,2.5,8,9,-1,-0.2,-1.38,5.7,8.4,-2.7,-0.54,-1.34
